"contract_id","source_tier","sample_id","qc_cells","raw_genes","counts_sha256","raw_cache_bytes","raw_cache_sha256","selection_axes","selected_cells_per_axis","selection_axis_sha256","normalization_fit_scope","topology_observation_scope","exact500_panel_sha256","outcome_label_state","biological_outcomes_computed"
"mv08n_internal_source_axis_v1","primary90","SRA779509_SRS3805261",1137,15300,"e14d3fd9c4fb7f9bec71080f38fd80d61a0f7d7a499a4b3547c9ad01291bc748",2943500,"c6c18a5cab16bea583608c8918d6e61bd97221a64958ed79c48441f01149b20a",5,384,"e589c5ba87cb37bbe40651442d6dbcdf3a693233deb49dd4c27881127e2f7ca6","all_frozen_qc_cells_per_sample","frozen_selected384_per_seed","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e","closed",FALSE
"mv08n_internal_source_axis_v1","primary90","SRA779509_SRS3805262",6124,23499,"f9c1fb42e71109efb2d7913bebacbb62152d297b1931e12d0236c86217d88a96",22172181,"ddfb9e27dbee767a71a343aefd3bd0f1684b6f90bdbaa9d2079d4f8fd262f467",5,384,"3093377bb5ad895cf065a551d8f739453dcbe28dc1f5a226179292fc6aecc10c","all_frozen_qc_cells_per_sample","frozen_selected384_per_seed","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e","closed",FALSE
"mv08n_internal_source_axis_v1","primary90","SRA779509_SRS3805263",5200,20571,"3df97eb99abd8412872da51eff6934c6cd1d583e5291b1180b380ac80d4c9f2e",12237834,"0de777f1cfe545af434d283e5366b900802a6db5208dc0c89a0f434d6d62f57d",5,384,"daa5f89cc63096e2403b135884bb7a17edc7b0cd8beb828fe80c7d775efd7a28","all_frozen_qc_cells_per_sample","frozen_selected384_per_seed","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e","closed",FALSE
"mv08n_internal_source_axis_v1","primary90","SRA779509_SRS3805264",979,14906,"f82c8326e6f6c7cb858589f11ea2b0bae1e20a27d2d32c037fb80657302e6455",2457767,"16ad69d3177feb23c5441f617f11cf941c3433c0790f98cf35f2008d8161960d",5,384,"63e0e0e704fd086efe6ab031dbe11f64530d5ecd7ac0af57a0ba193b9375be97","all_frozen_qc_cells_per_sample","frozen_selected384_per_seed","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e","closed",FALSE
"mv08n_internal_source_axis_v1","primary90","SRA779509_SRS3805265",5646,21024,"0ba67eb37c812deda33d9812843f5128011977005622c201eda3ff2249d3976f",12020663,"73e3742823410c1dd0dddf8b1f00d1527afde22a25e2a22dad35b047cfe90879",5,384,"bb900bdd512fc8c82f3edeae4fbe7414aeefa58e69510b32ecd408745b02bc55","all_frozen_qc_cells_per_sample","frozen_selected384_per_seed","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e","closed",FALSE
"mv08n_internal_source_axis_v1","primary90","SRA779509_SRS3805266",5590,22218,"08a59df13cd9cc77bc8a61e5c756eaa26e30c4ef8fdf835132ac0ced8925795f",15629895,"630bfd02d9bbad6bd14b65c714e80c67f8b7a54948e911b932013c518095b2d7",5,384,"ef765a6d001185e4ac9eb09c0b8c4e22677bd36e0b80862a271dd997b9ace833","all_frozen_qc_cells_per_sample","frozen_selected384_per_seed","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e","closed",FALSE
"mv08n_internal_source_axis_v1","primary90","SRA779509_SRS3805267",3427,17289,"a674990fb2c6f6e10a6088f6d991d3d9b972975d9aab3477093aaf464c8b5a76",6467065,"82beb7530ba5cdc968bc6c060592618c0c8c4c88cf6eb9eb890c1c028d8c9e43",5,384,"a154c181800b1d197ac873e1229a230e3fefc067b9b3c36fb834464ce4f56737","all_frozen_qc_cells_per_sample","frozen_selected384_per_seed","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e","closed",FALSE
"mv08n_internal_source_axis_v1","primary90","SRA779509_SRS3805268",5042,22062,"2cac45faf0d73ec9ab887ada68464aac43ffe1d520ce02b7c2c17ae4ebe710d4",15121527,"debacc1af1194634aa64026507ca3de8952421fe8dbef69949b7abe0623fd61f",5,384,"aaa3fd81bf8c67765a8b79f19f249e8e70443334c4cb1430213b2e9e1ec6b8c8","all_frozen_qc_cells_per_sample","frozen_selected384_per_seed","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e","closed",FALSE
"mv08n_internal_source_axis_v1","primary90","SRA779509_SRS3805269",5226,20855,"626e775b33c1d301392579ed220aeffbe43bacea88d5be35ce6f246bea01e0b3",12738003,"ab4f65725fe5ab82c33c16e18622cbea03ddeed19969cb3aeeaf1f4b376fd4de",5,384,"49427f4484917787aed3251f142a092521d69ef64a5755c9324f1465a582d035","all_frozen_qc_cells_per_sample","frozen_selected384_per_seed","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e","closed",FALSE
"mv08n_internal_source_axis_v1","primary90","SRA784242_SRS3822680",537,14425,"d3951bb5637f28ef9460b80a7b2da9c05c1e807c0de4cbac37b9c7ac18671b7d",1768798,"c5ad9278a0656ad8f3d21bbf4bbfdd3eed786f44c6071a66fbd0955d1cba2b0e",5,384,"b3efd396af1b21cbbc4966c12db02bfe3e925256730df3b405c0109afbd088f8","all_frozen_qc_cells_per_sample","frozen_selected384_per_seed","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e","closed",FALSE
"mv08n_internal_source_axis_v1","primary90","SRA784242_SRS3822682",574,15731,"4546d50937302cdafc009b0d7febea4d1d9d364255602008cb33a0050f19dc54",1899755,"e44a5842c00ac7545b3d640b720d60995ab7d87871f824d6d3afcd2b2cce430d",5,384,"660edc4d2f96ca604f3ccabbd95a4ee64a370694359fc5988ec3afc354839d5d","all_frozen_qc_cells_per_sample","frozen_selected384_per_seed","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e","closed",FALSE
"mv08n_internal_source_axis_v1","primary90","SRA784242_SRS3822683",647,14246,"1cecdfa60e87d7c1c4e380ea56481ae60739d25d603fc06c05464721374d0780",1685854,"ffdc7621b19ce0a7fe2b9d593f837505918968117cd6a8a6b2a0d338ed8ec04e",5,384,"e4a9c75facb9c586beb16ea14ba5e74f8652a380f061b100908eab17dc8ce911","all_frozen_qc_cells_per_sample","frozen_selected384_per_seed","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e","closed",FALSE
"mv08n_internal_source_axis_v1","primary90","SRA784242_SRS3822686",623,13782,"b9b1f6c6815c77bd07adf527d257863a322c6d1e243e85033361649fde261c4c",1620198,"8d228d82d76ce651c941dd8c989bead57e158d8c50cd6fb028d4fcb42deaf7c5",5,384,"7d000dc6d42f90ac91ee9cba0412400b0b37e518bf3ace01ede462ec549b4743","all_frozen_qc_cells_per_sample","frozen_selected384_per_seed","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e","closed",FALSE
"mv08n_internal_source_axis_v1","primary90","SRA826293_SRS4181123",4490,21974,"e208f61fad3ce93a9403a5004152ef66ee895df2499c23df641f0f205b0b1dd1",10691048,"73ff8fe4139d804527ade133da3059bbd7daa273c0e841feb3aa18a20587cd6f",5,384,"7b978712adc351d8c896c6d684b524e2c1c5a14c05713e0e6e17287f43fcbc42","all_frozen_qc_cells_per_sample","frozen_selected384_per_seed","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e","closed",FALSE
"mv08n_internal_source_axis_v1","primary90","SRA826293_SRS4181124",1664,19112,"ec738f1d0540f18f8530da5d5f6f4478916b6f4aca6026e4f7022e87647cbbb2",5493266,"a2cd485421d6073e69306909a5bc2e46c186e2730e6a222b0196067108a97763",5,384,"da18165b0501939c074634e83872f5dd29677e2f2201ae6fa5e862eeee3b743d","all_frozen_qc_cells_per_sample","frozen_selected384_per_seed","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e","closed",FALSE
"mv08n_internal_source_axis_v1","primary90","SRA826293_SRS4181125",609,12855,"1b946dc1374103d4657867d93d31a7b57ea04e22e990954ffc1aded057a4e307",1295309,"71cfcdecfe80552067e3e4f4875bddaa4156c83179cdc193a25ce751617006b7",5,384,"b26017cd5ea0db92c4d1f057706e70574cb48c44b4dfdb0b37dac0a628e9753d","all_frozen_qc_cells_per_sample","frozen_selected384_per_seed","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e","closed",FALSE
"mv08n_internal_source_axis_v1","primary90","SRA826293_SRS4181126",2250,18542,"3af425c35c3075da769b961bfa9c78737cb904e164807aa6c1c7c00c740e79ea",5390754,"4f40e3ca201e1f16035e47b36332ce80413fc310cdb49de9b6843c4409922c7a",5,384,"b0045a1d4731b1cb12fa2a2e61753e47005e72d97702deee3f25d32ca75f416c","all_frozen_qc_cells_per_sample","frozen_selected384_per_seed","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e","closed",FALSE
"mv08n_internal_source_axis_v1","primary90","SRA826293_SRS4181127",5276,29048,"4fae4c095f05c0fc0d3b77df2e008e60088ca380ba64f47010b7169206a22a9e",23898205,"59c5951fef3b6894a1dceb410b55d0469432ac65c0969deae7e89382ce10347d",5,384,"9233cac1290c65e3dcae685c8cf0e7348eafe0bc1ac232a6a31b71d0426daa11","all_frozen_qc_cells_per_sample","frozen_selected384_per_seed","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e","closed",FALSE
"mv08n_internal_source_axis_v1","primary90","SRA826293_SRS4181128",4681,31183,"dc74d7856a3ebb855122be32bac49cf2fb5b6fe193e16c2d8064a51fd294561c",26894908,"2b0cad7e3f3109e0f3a7b8040eb60d2d2240ab5b76597eb190687274f0735fbb",5,384,"8100e3454627d19b34c0c91aa0d8e6080125d56ded7d075e5041298ce8b44ea9","all_frozen_qc_cells_per_sample","frozen_selected384_per_seed","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e","closed",FALSE
"mv08n_internal_source_axis_v1","primary90","SRA826293_SRS4181129",4038,26022,"2961e3c1f80b4e526d37d5b80c14ae81a5aa0bfb401bb114c8d938df7098f2fc",16491047,"ec11b4fb95589ad7354aea5b4bb00e46ad21247aeb5cc8cda2bb222c7d356ffc",5,384,"a815cc517c284565f622a7253b159591509dcc11f63f39c63b4fdb418c883eae","all_frozen_qc_cells_per_sample","frozen_selected384_per_seed","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e","closed",FALSE
"mv08n_internal_source_axis_v1","primary90","SRA826293_SRS4181130",7965,34480,"3e4a36f6db0018d8607778309df151d23103be1fef289ff90e6ad918c5cb2862",39767901,"780597f28dfd23e68d459811bb5d479a0d23256c7e49ab4466a8006a9978314c",5,384,"d1b7e31562207bab996b64379d0f3005dba48460f1a0a4a8955152c0d2df5f08","all_frozen_qc_cells_per_sample","frozen_selected384_per_seed","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e","closed",FALSE
