"execution_head","comparison_order","dataset_scope","contrast_id","seed","homology_dimension","left_stack","right_stack","left_payload_set_sha256","right_payload_set_sha256","pair_axis_sha256","contract_id","comparison_id","units","unordered_pairs","distance_transform","pearson","spearman","nonnegative_scale","relative_stress","left_median_distance","right_median_distance","median_abs_median_scaled_change","p95_abs_median_scaled_change","neighbor_k","mean_neighbor_jaccard","median_neighbor_jaccard","p10_neighbor_jaccard","interpretation","outcome_label_state","biological_outcomes_computed","clustering_jobs","fusion_jobs","label_jobs","outcome_jobs"
"65774f6c11090bdc7c52d587118daf1bd5683acc",31,"external8","fit_scope_effect",20260805,"H0","same_axis_selectedfit_data_common475","allqc_data_common475","c59d99830a42af6bd6ab25e518d8cf30d745541106d1c9a6bb162aeefaa466ed","6fd403f796654449a06e534dd1a5dbb8ee7e8bc5d0dc8f27b8d68e71c37aa8f8","3b817b7927474ac18ac9d2198da8102e12d4625e537b446b52896bb30812b30e","mv08zy_distance_comparison_summary_v1","mv08zy:external8:fit_scope_effect:20260805:H0",8,28,"sqrt_exact_squared_L2",0.997935920955993,0.99671592775041,1.06182378424986,0.0326247215457561,0.599548570168499,0.659732877787076,0.0411226572357249,0.0973023665384767,7,1,1,1,"descriptive_no_equivalence_or_biological_claim","closed",FALSE,0,0,0,0
"65774f6c11090bdc7c52d587118daf1bd5683acc",32,"external8","layer_effect",20260805,"H0","allqc_data_common475","allqc_residual_common475","6fd403f796654449a06e534dd1a5dbb8ee7e8bc5d0dc8f27b8d68e71c37aa8f8","189772a8a35d5cb6c48d64dd735621c384350c563bf9c6d9cfb23c9bb596a0cb","3b817b7927474ac18ac9d2198da8102e12d4625e537b446b52896bb30812b30e","mv08zy_distance_comparison_summary_v1","mv08zy:external8:layer_effect:20260805:H0",8,28,"sqrt_exact_squared_L2",0.924058584152537,0.933771209633279,0.770600227809169,0.19023600148359,0.659732877787076,0.526961787259848,0.142748141004884,0.382593876855197,7,1,1,1,"descriptive_no_equivalence_or_biological_claim","closed",FALSE,0,0,0,0
"65774f6c11090bdc7c52d587118daf1bd5683acc",33,"external8","common475_net_migration_effect",20260805,"H0","same_axis_selectedfit_data_common475","allqc_residual_common475","c59d99830a42af6bd6ab25e518d8cf30d745541106d1c9a6bb162aeefaa466ed","189772a8a35d5cb6c48d64dd735621c384350c563bf9c6d9cfb23c9bb596a0cb","3b817b7927474ac18ac9d2198da8102e12d4625e537b446b52896bb30812b30e","mv08zy_distance_comparison_summary_v1","mv08zy:external8:common475_net_migration_effect:20260805:H0",8,28,"sqrt_exact_squared_L2",0.930524586430905,0.93431855500821,0.820311359248076,0.179829866060721,0.599548570168499,0.526961787259848,0.130724842719692,0.364395316297645,7,1,1,1,"descriptive_no_equivalence_or_biological_claim","closed",FALSE,0,0,0,0
"65774f6c11090bdc7c52d587118daf1bd5683acc",34,"external8","residual_panel_effect",20260805,"H0","allqc_residual_common475","allqc_residual_exact500","189772a8a35d5cb6c48d64dd735621c384350c563bf9c6d9cfb23c9bb596a0cb","45ac35e2f3260df3c88b1b094f9a9581c624b8db3f491335aa37529eb769b658","3b817b7927474ac18ac9d2198da8102e12d4625e537b446b52896bb30812b30e","mv08zy_distance_comparison_summary_v1","mv08zy:external8:residual_panel_effect:20260805:H0",8,28,"sqrt_exact_squared_L2",0.998959939023002,0.994526546250684,1.00968085884992,0.0215940595058738,0.526961787259848,0.520601320251066,0.0270935110549929,0.0619245683214754,7,1,1,1,"descriptive_no_equivalence_or_biological_claim","closed",FALSE,0,0,0,0
"65774f6c11090bdc7c52d587118daf1bd5683acc",35,"external8","exact500_total_migration_effect",20260805,"H0","same_axis_selectedfit_data_common475","allqc_residual_exact500","c59d99830a42af6bd6ab25e518d8cf30d745541106d1c9a6bb162aeefaa466ed","45ac35e2f3260df3c88b1b094f9a9581c624b8db3f491335aa37529eb769b658","3b817b7927474ac18ac9d2198da8102e12d4625e537b446b52896bb30812b30e","mv08zy_distance_comparison_summary_v1","mv08zy:external8:exact500_total_migration_effect:20260805:H0",8,28,"sqrt_exact_squared_L2",0.929678995213666,0.928297755883963,0.828276677803977,0.180925261988355,0.599548570168499,0.520601320251066,0.153088881852541,0.373618830677099,7,1,1,1,"descriptive_no_equivalence_or_biological_claim","closed",FALSE,0,0,0,0
"65774f6c11090bdc7c52d587118daf1bd5683acc",36,"external8","fit_scope_effect",20260805,"H1","same_axis_selectedfit_data_common475","allqc_data_common475","623a1bc38ac8f6326643f1e60976fc300c580a6c516b867b1aaf560ae35e22f7","a3c35eef190b5abb2c77d621e229cc7170391e020eae85ea83524ed3fd29d92a","3b817b7927474ac18ac9d2198da8102e12d4625e537b446b52896bb30812b30e","mv08zy_distance_comparison_summary_v1","mv08zy:external8:fit_scope_effect:20260805:H1",8,28,"sqrt_exact_squared_L2",0.923093546695067,0.88943623426382,0.999585812296361,0.0732246694991218,0.0168592738344671,0.0172564994464479,0.0663890880964844,0.118742121611942,7,1,1,1,"descriptive_no_equivalence_or_biological_claim","closed",FALSE,0,0,0,0
"65774f6c11090bdc7c52d587118daf1bd5683acc",37,"external8","layer_effect",20260805,"H1","allqc_data_common475","allqc_residual_common475","a3c35eef190b5abb2c77d621e229cc7170391e020eae85ea83524ed3fd29d92a","2f75388ba6395fbaaba91226612f3a75095faec3b03936b3e1b0e27ebf55585e","3b817b7927474ac18ac9d2198da8102e12d4625e537b446b52896bb30812b30e","mv08zy_distance_comparison_summary_v1","mv08zy:external8:layer_effect:20260805:H1",8,28,"sqrt_exact_squared_L2",0.516460639202503,0.509578544061303,0.955091422520267,0.17240895052874,0.0172564994464479,0.0163643429959806,0.153572447828132,0.318339169573732,7,1,1,1,"descriptive_no_equivalence_or_biological_claim","closed",FALSE,0,0,0,0
"65774f6c11090bdc7c52d587118daf1bd5683acc",38,"external8","common475_net_migration_effect",20260805,"H1","same_axis_selectedfit_data_common475","allqc_residual_common475","623a1bc38ac8f6326643f1e60976fc300c580a6c516b867b1aaf560ae35e22f7","2f75388ba6395fbaaba91226612f3a75095faec3b03936b3e1b0e27ebf55585e","3b817b7927474ac18ac9d2198da8102e12d4625e537b446b52896bb30812b30e","mv08zy_distance_comparison_summary_v1","mv08zy:external8:common475_net_migration_effect:20260805:H1",8,28,"sqrt_exact_squared_L2",0.574790253859865,0.625615763546798,0.960198717344075,0.154174791216392,0.0168592738344671,0.0163643429959806,0.143718639056266,0.251467872281064,7,1,1,1,"descriptive_no_equivalence_or_biological_claim","closed",FALSE,0,0,0,0
"65774f6c11090bdc7c52d587118daf1bd5683acc",39,"external8","residual_panel_effect",20260805,"H1","allqc_residual_common475","allqc_residual_exact500","2f75388ba6395fbaaba91226612f3a75095faec3b03936b3e1b0e27ebf55585e","4127206a49aab5a5a7e204d6c6fed9ab9988719af2101302ee4234cbdcdd3260","3b817b7927474ac18ac9d2198da8102e12d4625e537b446b52896bb30812b30e","mv08zy_distance_comparison_summary_v1","mv08zy:external8:residual_panel_effect:20260805:H1",8,28,"sqrt_exact_squared_L2",0.964460752773126,0.9584017515052,0.961288663549555,0.0459718235401741,0.0163643429959806,0.0157066970171895,0.0308298632098137,0.0863836572951712,7,1,1,1,"descriptive_no_equivalence_or_biological_claim","closed",FALSE,0,0,0,0
"65774f6c11090bdc7c52d587118daf1bd5683acc",40,"external8","exact500_total_migration_effect",20260805,"H1","same_axis_selectedfit_data_common475","allqc_residual_exact500","623a1bc38ac8f6326643f1e60976fc300c580a6c516b867b1aaf560ae35e22f7","4127206a49aab5a5a7e204d6c6fed9ab9988719af2101302ee4234cbdcdd3260","3b817b7927474ac18ac9d2198da8102e12d4625e537b446b52896bb30812b30e","mv08zy_distance_comparison_summary_v1","mv08zy:external8:exact500_total_migration_effect:20260805:H1",8,28,"sqrt_exact_squared_L2",0.471546553180781,0.555008210180624,0.922753562271111,0.162519344447117,0.0168592738344671,0.0157066970171895,0.15779364335527,0.292484220190999,7,1,1,1,"descriptive_no_equivalence_or_biological_claim","closed",FALSE,0,0,0,0
