"stack_id","homology_dimension","method_id","metric_id","left_mean","right_mean","left_endpoint","right_endpoint","contrast_axis","descriptive_difference","inference_performed","causal_interpretation_allowed"
"allqc_data_exact500","H0","hclust_single_diagnostic_v1","adjusted_rand_index",0.0154997452363079,0.00846229755262948,"primary90_study","full124_study","population_restriction",0.00703744768367842,FALSE,FALSE
"allqc_data_exact500","H0","hclust_single_diagnostic_v1","normalized_mutual_information_max",0.0580413767581679,0.0436672020405922,"primary90_study","full124_study","population_restriction",0.0143741747175757,FALSE,FALSE
"allqc_data_exact500","H0","pam_dissimilarity_v1","adjusted_rand_index",0.103354988707374,0.0626396275856312,"primary90_study","full124_study","population_restriction",0.0407153611217428,FALSE,FALSE
"allqc_data_exact500","H0","pam_dissimilarity_v1","normalized_mutual_information_max",0.159544398477475,0.139327728970972,"primary90_study","full124_study","population_restriction",0.020216669506503,FALSE,FALSE
"allqc_data_exact500","H1","diana_dissimilarity_v1","adjusted_rand_index",0.0624814226776734,0.0627985971641261,"primary90_study","full124_study","population_restriction",-0.000317174486452701,FALSE,FALSE
"allqc_data_exact500","H1","diana_dissimilarity_v1","normalized_mutual_information_max",0.207020033829571,0.180876265433695,"primary90_study","full124_study","population_restriction",0.026143768395876,FALSE,FALSE
"allqc_data_exact500","H1","hclust_average_v1","adjusted_rand_index",0.137350181569011,0.0862359407200656,"primary90_study","full124_study","population_restriction",0.0511142408489454,FALSE,FALSE
"allqc_data_exact500","H1","hclust_average_v1","normalized_mutual_information_max",0.228949848101265,0.193869596201158,"primary90_study","full124_study","population_restriction",0.035080251900107,FALSE,FALSE
"allqc_data_exact500","H1","hclust_complete_v1","adjusted_rand_index",0.085271872734217,0.0641968280381966,"primary90_study","full124_study","population_restriction",0.0210750446960204,FALSE,FALSE
"allqc_data_exact500","H1","hclust_complete_v1","normalized_mutual_information_max",0.197273601760786,0.174578561517474,"primary90_study","full124_study","population_restriction",0.022695040243312,FALSE,FALSE
"allqc_data_exact500","H1","hclust_single_diagnostic_v1","adjusted_rand_index",0.0041147726503281,0.0036004640844284,"primary90_study","full124_study","population_restriction",0.0005143085658997,FALSE,FALSE
"allqc_data_exact500","H1","hclust_single_diagnostic_v1","normalized_mutual_information_max",0.0181837345493135,0.0210197842832632,"primary90_study","full124_study","population_restriction",-0.0028360497339497,FALSE,FALSE
"allqc_data_exact500","H1","pam_dissimilarity_v1","adjusted_rand_index",0.151003318519666,0.124031200779912,"primary90_study","full124_study","population_restriction",0.026972117739754,FALSE,FALSE
