"stack_id","homology_dimension","method_id","metric_id","left_mean","right_mean","left_endpoint","right_endpoint","contrast_axis","descriptive_difference","inference_performed","causal_interpretation_allowed"
"existing_selectedfit_data_exact500","H0","diana_dissimilarity_v1","normalized_mutual_information_max",0.0237451326036112,0.110088879041323,"full124_approach","full124_tissue","confounded_proxy_minus_tissue",-0.0863437464377118,FALSE,FALSE
"existing_selectedfit_data_exact500","H0","hclust_average_v1","adjusted_rand_index",-0.0578946058973475,0.0457144452218839,"full124_approach","full124_tissue","confounded_proxy_minus_tissue",-0.103609051119231,FALSE,FALSE
"existing_selectedfit_data_exact500","H0","hclust_average_v1","normalized_mutual_information_max",0.022800244146702,0.109262218878589,"full124_approach","full124_tissue","confounded_proxy_minus_tissue",-0.086461974731887,FALSE,FALSE
"existing_selectedfit_data_exact500","H0","hclust_complete_v1","adjusted_rand_index",-0.05632766415809,0.0444926196531506,"full124_approach","full124_tissue","confounded_proxy_minus_tissue",-0.100820283811241,FALSE,FALSE
"existing_selectedfit_data_exact500","H0","hclust_complete_v1","normalized_mutual_information_max",0.0236767240645105,0.106812951954692,"full124_approach","full124_tissue","confounded_proxy_minus_tissue",-0.0831362278901815,FALSE,FALSE
"existing_selectedfit_data_exact500","H0","hclust_single_diagnostic_v1","adjusted_rand_index",-0.0385641019519143,-0.00648605103342684,"full124_approach","full124_tissue","confounded_proxy_minus_tissue",-0.0320780509184875,FALSE,FALSE
"existing_selectedfit_data_exact500","H0","hclust_single_diagnostic_v1","normalized_mutual_information_max",0.0092663014906264,0.0286795676424627,"full124_approach","full124_tissue","confounded_proxy_minus_tissue",-0.0194132661518363,FALSE,FALSE
"existing_selectedfit_data_exact500","H0","pam_dissimilarity_v1","adjusted_rand_index",-0.0557206434005706,0.0475559790339262,"full124_approach","full124_tissue","confounded_proxy_minus_tissue",-0.103276622434497,FALSE,FALSE
"existing_selectedfit_data_exact500","H0","pam_dissimilarity_v1","normalized_mutual_information_max",0.0241747128774106,0.109579454928881,"full124_approach","full124_tissue","confounded_proxy_minus_tissue",-0.0854047420514704,FALSE,FALSE
"existing_selectedfit_data_exact500","H1","diana_dissimilarity_v1","adjusted_rand_index",0.054124298592024,0.0800929808569317,"full124_approach","full124_tissue","confounded_proxy_minus_tissue",-0.0259686822649077,FALSE,FALSE
