"contract_id","group_id","fold_id","held_out_study","seed","method_id","query_sample_id","query_tissue","training_samples","first_same_tissue_sample_id","first_same_tissue_rank","reciprocal_rank","nearest_sample_id","nearest_tissue","one_nn_correct","endpoint_status","labels_opened_after_prediction_lock","upstream_refit","reranked_after_label_open","method_selection_executed","outcomes_computed"
"mv06h_query_method_outcome_v1","mv06f_group_v1:bc2aeeeec6ce6575b33720400a79676dfa60324239fa9519cbb499dfbbb17d19","large_loso_v1:SRA716608","SRA716608",20260807,"cell_composite","SRA716608_SRS3391631","liver",85,"SRA760933_SRS3693061",63,0.0158730158730159,"SRA550660_SRS2089637","pbmc",FALSE,"estimable",TRUE,FALSE,FALSE,FALSE,TRUE
"mv06h_query_method_outcome_v1","mv06f_group_v1:bc2aeeeec6ce6575b33720400a79676dfa60324239fa9519cbb499dfbbb17d19","large_loso_v1:SRA716608","SRA716608",20260807,"cell_composite","SRA716608_SRS3391632","liver",85,"SRA760933_SRS3693061",18,0.0555555555555556,"SRA703206_SRS3296613","colon",FALSE,"estimable",TRUE,FALSE,FALSE,FALSE,TRUE
"mv06h_query_method_outcome_v1","mv06f_group_v1:bc2aeeeec6ce6575b33720400a79676dfa60324239fa9519cbb499dfbbb17d19","large_loso_v1:SRA716608","SRA716608",20260807,"cell_composite","SRA716608_SRS3391633","liver",85,"SRA760933_SRS3693061",63,0.0158730158730159,"SRA779509_SRS3805252","bone marrow",FALSE,"estimable",TRUE,FALSE,FALSE,FALSE,TRUE
"mv06h_query_method_outcome_v1","mv06f_group_v1:2c7ae95143a51c4c9f8893b45cff8f90ddf1ce6b61589a80a9d1638fe6c7ba56","large_loso_v1:SRA760933","SRA760933",20260807,"cell_composite","SRA760933_SRS3693061","liver",89,"SRA716608_SRS3391629",25,0.04,"SRA703206_SRS3296612","colon",FALSE,"estimable",TRUE,FALSE,FALSE,FALSE,TRUE
"mv06h_query_method_outcome_v1","mv06f_group_v1:14fb892565d0e046e4f9b8d2c6d6b9d9c24776387fbb25b43a88653832bd6895","large_loso_v1:SRA550660","SRA550660",20260807,"cell_composite","SRA550660_SRS2089635","pbmc",85,"SRA749327_SRS3693912",1,1,"SRA749327_SRS3693912","pbmc",TRUE,"estimable",TRUE,FALSE,FALSE,FALSE,TRUE
"mv06h_query_method_outcome_v1","mv06f_group_v1:14fb892565d0e046e4f9b8d2c6d6b9d9c24776387fbb25b43a88653832bd6895","large_loso_v1:SRA550660","SRA550660",20260807,"cell_composite","SRA550660_SRS2089636","pbmc",85,"SRA628554_SRS2664365",1,1,"SRA628554_SRS2664365","pbmc",TRUE,"estimable",TRUE,FALSE,FALSE,FALSE,TRUE
"mv06h_query_method_outcome_v1","mv06f_group_v1:14fb892565d0e046e4f9b8d2c6d6b9d9c24776387fbb25b43a88653832bd6895","large_loso_v1:SRA550660","SRA550660",20260807,"cell_composite","SRA550660_SRS2089637","pbmc",85,"SRA749327_SRS3693913",1,1,"SRA749327_SRS3693913","pbmc",TRUE,"estimable",TRUE,FALSE,FALSE,FALSE,TRUE
"mv06h_query_method_outcome_v1","mv06f_group_v1:14fb892565d0e046e4f9b8d2c6d6b9d9c24776387fbb25b43a88653832bd6895","large_loso_v1:SRA550660","SRA550660",20260807,"cell_composite","SRA550660_SRS2089638","pbmc",85,"SRA628554_SRS2664365",1,1,"SRA628554_SRS2664365","pbmc",TRUE,"estimable",TRUE,FALSE,FALSE,FALSE,TRUE
"mv06h_query_method_outcome_v1","mv06f_group_v1:14fb892565d0e046e4f9b8d2c6d6b9d9c24776387fbb25b43a88653832bd6895","large_loso_v1:SRA550660","SRA550660",20260807,"cell_composite","SRA550660_SRS2089639","pbmc",85,"SRA749327_SRS3693913",1,1,"SRA749327_SRS3693913","pbmc",TRUE,"estimable",TRUE,FALSE,FALSE,FALSE,TRUE
"mv06h_query_method_outcome_v1","mv06f_group_v1:4f83938581758419ed8209945da5f962fafc84b0bf214808921e5c05521082b0","large_loso_v1:SRA628554","SRA628554",20260807,"cell_composite","SRA628554_SRS2664364","pbmc",88,"SRA550660_SRS2089639",2,0.5,"SRA826293_SRS4181125","testis",FALSE,"estimable",TRUE,FALSE,FALSE,FALSE,TRUE
"mv06h_query_method_outcome_v1","mv06f_group_v1:4f83938581758419ed8209945da5f962fafc84b0bf214808921e5c05521082b0","large_loso_v1:SRA628554","SRA628554",20260807,"cell_composite","SRA628554_SRS2664365","pbmc",88,"SRA550660_SRS2089638",1,1,"SRA550660_SRS2089638","pbmc",TRUE,"estimable",TRUE,FALSE,FALSE,FALSE,TRUE
"mv06h_query_method_outcome_v1","mv06f_group_v1:69e42b6be65a64765dce79348978f0d1ec6514d290d628388ebf976e93e46e18","large_loso_v1:SRA713577","SRA713577",20260807,"cell_composite","SRA713577_SRS3363004","pbmc",89,"SRA749327_SRS3693911",3,0.333333333333333,"SRA779509_SRS3805252","bone marrow",FALSE,"estimable",TRUE,FALSE,FALSE,FALSE,TRUE
"mv06h_query_method_outcome_v1","mv06f_group_v1:2734ab2f32b3459bc66508c10d7583fac02ce0425b342d73efe7f3f4f4b4aa68","large_loso_v1:SRA749327","SRA749327",20260807,"cell_composite","SRA749327_SRS3693910","pbmc",86,"SRA550660_SRS2089637",4,0.25,"SRA826293_SRS4181123","testis",FALSE,"estimable",TRUE,FALSE,FALSE,FALSE,TRUE
"mv06h_query_method_outcome_v1","mv06f_group_v1:2734ab2f32b3459bc66508c10d7583fac02ce0425b342d73efe7f3f4f4b4aa68","large_loso_v1:SRA749327","SRA749327",20260807,"cell_composite","SRA749327_SRS3693911","pbmc",86,"SRA713577_SRS3363004",1,1,"SRA713577_SRS3363004","pbmc",TRUE,"estimable",TRUE,FALSE,FALSE,FALSE,TRUE
"mv06h_query_method_outcome_v1","mv06f_group_v1:2734ab2f32b3459bc66508c10d7583fac02ce0425b342d73efe7f3f4f4b4aa68","large_loso_v1:SRA749327","SRA749327",20260807,"cell_composite","SRA749327_SRS3693912","pbmc",86,"SRA550660_SRS2089635",1,1,"SRA550660_SRS2089635","pbmc",TRUE,"estimable",TRUE,FALSE,FALSE,FALSE,TRUE
"mv06h_query_method_outcome_v1","mv06f_group_v1:2734ab2f32b3459bc66508c10d7583fac02ce0425b342d73efe7f3f4f4b4aa68","large_loso_v1:SRA749327","SRA749327",20260807,"cell_composite","SRA749327_SRS3693913","pbmc",86,"SRA550660_SRS2089639",1,1,"SRA550660_SRS2089639","pbmc",TRUE,"estimable",TRUE,FALSE,FALSE,FALSE,TRUE
"mv06h_query_method_outcome_v1","mv06f_group_v1:92c24466932dbbdc2c20c1f18664eb2ed4b07f5c013dfdeee20ed9381a6fcdd3","large_loso_v1:SRA645804","SRA645804",20260807,"cell_composite","SRA645804_SRS2823404","testis",80,"SRA826293_SRS4181129",2,0.5,"SRA703206_SRS3296612","colon",FALSE,"estimable",TRUE,FALSE,FALSE,FALSE,TRUE
"mv06h_query_method_outcome_v1","mv06f_group_v1:92c24466932dbbdc2c20c1f18664eb2ed4b07f5c013dfdeee20ed9381a6fcdd3","large_loso_v1:SRA645804","SRA645804",20260807,"cell_composite","SRA645804_SRS2823405","testis",80,"SRA826293_SRS4181129",2,0.5,"SRA703206_SRS3296612","colon",FALSE,"estimable",TRUE,FALSE,FALSE,FALSE,TRUE
"mv06h_query_method_outcome_v1","mv06f_group_v1:92c24466932dbbdc2c20c1f18664eb2ed4b07f5c013dfdeee20ed9381a6fcdd3","large_loso_v1:SRA645804","SRA645804",20260807,"cell_composite","SRA645804_SRS2823406","testis",80,"SRA826293_SRS4181127",3,0.333333333333333,"SRA703206_SRS3296612","colon",FALSE,"estimable",TRUE,FALSE,FALSE,FALSE,TRUE
"mv06h_query_method_outcome_v1","mv06f_group_v1:92c24466932dbbdc2c20c1f18664eb2ed4b07f5c013dfdeee20ed9381a6fcdd3","large_loso_v1:SRA645804","SRA645804",20260807,"cell_composite","SRA645804_SRS2823407","testis",80,"SRA667709_SRS3065430",1,1,"SRA667709_SRS3065430","testis",TRUE,"estimable",TRUE,FALSE,FALSE,FALSE,TRUE
"mv06h_query_method_outcome_v1","mv06f_group_v1:92c24466932dbbdc2c20c1f18664eb2ed4b07f5c013dfdeee20ed9381a6fcdd3","large_loso_v1:SRA645804","SRA645804",20260807,"cell_composite","SRA645804_SRS2823408","testis",80,"SRA667709_SRS3065428",9,0.111111111111111,"SRA728025_SRS3454423","colon",FALSE,"estimable",TRUE,FALSE,FALSE,FALSE,TRUE
"mv06h_query_method_outcome_v1","mv06f_group_v1:92c24466932dbbdc2c20c1f18664eb2ed4b07f5c013dfdeee20ed9381a6fcdd3","large_loso_v1:SRA645804","SRA645804",20260807,"cell_composite","SRA645804_SRS2823409","testis",80,"SRA667709_SRS3065430",1,1,"SRA667709_SRS3065430","testis",TRUE,"estimable",TRUE,FALSE,FALSE,FALSE,TRUE
"mv06h_query_method_outcome_v1","mv06f_group_v1:92c24466932dbbdc2c20c1f18664eb2ed4b07f5c013dfdeee20ed9381a6fcdd3","large_loso_v1:SRA645804","SRA645804",20260807,"cell_composite","SRA645804_SRS2823410","testis",80,"SRA667709_SRS3065428",1,1,"SRA667709_SRS3065428","testis",TRUE,"estimable",TRUE,FALSE,FALSE,FALSE,TRUE
"mv06h_query_method_outcome_v1","mv06f_group_v1:92c24466932dbbdc2c20c1f18664eb2ed4b07f5c013dfdeee20ed9381a6fcdd3","large_loso_v1:SRA645804","SRA645804",20260807,"cell_composite","SRA645804_SRS2823411","testis",80,"SRA667709_SRS3065430",2,0.5,"SRA779509_SRS3805247","bone marrow",FALSE,"estimable",TRUE,FALSE,FALSE,FALSE,TRUE
"mv06h_query_method_outcome_v1","mv06f_group_v1:92c24466932dbbdc2c20c1f18664eb2ed4b07f5c013dfdeee20ed9381a6fcdd3","large_loso_v1:SRA645804","SRA645804",20260807,"cell_composite","SRA645804_SRS2823412","testis",80,"SRA667709_SRS3065428",1,1,"SRA667709_SRS3065428","testis",TRUE,"estimable",TRUE,FALSE,FALSE,FALSE,TRUE
"mv06h_query_method_outcome_v1","mv06f_group_v1:92c24466932dbbdc2c20c1f18664eb2ed4b07f5c013dfdeee20ed9381a6fcdd3","large_loso_v1:SRA645804","SRA645804",20260807,"cell_composite","SRA645804_SRS3572594","testis",80,"SRA667709_SRS3065428",1,1,"SRA667709_SRS3065428","testis",TRUE,"estimable",TRUE,FALSE,FALSE,FALSE,TRUE
"mv06h_query_method_outcome_v1","mv06f_group_v1:f626f7a23c0da9442869073a8d1578ff762ca365755279f9d24c91fa42f02744","large_loso_v1:SRA667709","SRA667709",20260807,"cell_composite","SRA667709_SRS3065426","testis",84,"SRA645804_SRS2823406",1,1,"SRA645804_SRS2823406","testis",TRUE,"estimable",TRUE,FALSE,FALSE,FALSE,TRUE
"mv06h_query_method_outcome_v1","mv06f_group_v1:f626f7a23c0da9442869073a8d1578ff762ca365755279f9d24c91fa42f02744","large_loso_v1:SRA667709","SRA667709",20260807,"cell_composite","SRA667709_SRS3065427","testis",84,"SRA645804_SRS2823407",2,0.5,"SRA779509_SRS3805253","bone marrow",FALSE,"estimable",TRUE,FALSE,FALSE,FALSE,TRUE
"mv06h_query_method_outcome_v1","mv06f_group_v1:f626f7a23c0da9442869073a8d1578ff762ca365755279f9d24c91fa42f02744","large_loso_v1:SRA667709","SRA667709",20260807,"cell_composite","SRA667709_SRS3065428","testis",84,"SRA645804_SRS3572594",1,1,"SRA645804_SRS3572594","testis",TRUE,"estimable",TRUE,FALSE,FALSE,FALSE,TRUE
"mv06h_query_method_outcome_v1","mv06f_group_v1:f626f7a23c0da9442869073a8d1578ff762ca365755279f9d24c91fa42f02744","large_loso_v1:SRA667709","SRA667709",20260807,"cell_composite","SRA667709_SRS3065429","testis",84,"SRA645804_SRS2823409",1,1,"SRA645804_SRS2823409","testis",TRUE,"estimable",TRUE,FALSE,FALSE,FALSE,TRUE
"mv06h_query_method_outcome_v1","mv06f_group_v1:f626f7a23c0da9442869073a8d1578ff762ca365755279f9d24c91fa42f02744","large_loso_v1:SRA667709","SRA667709",20260807,"cell_composite","SRA667709_SRS3065430","testis",84,"SRA645804_SRS2823409",1,1,"SRA645804_SRS2823409","testis",TRUE,"estimable",TRUE,FALSE,FALSE,FALSE,TRUE
"mv06h_query_method_outcome_v1","mv06f_group_v1:f626f7a23c0da9442869073a8d1578ff762ca365755279f9d24c91fa42f02744","large_loso_v1:SRA667709","SRA667709",20260807,"cell_composite","SRA667709_SRS3065431","testis",84,"SRA645804_SRS2823409",1,1,"SRA645804_SRS2823409","testis",TRUE,"estimable",TRUE,FALSE,FALSE,FALSE,TRUE
"mv06h_query_method_outcome_v1","mv06f_group_v1:fd89439b152e8788780776a6f491f20ad5cc8e695711224d8309ad92615d4f61","large_loso_v1:SRA784242","SRA784242",20260807,"cell_composite","SRA784242_SRS3822680","testis",86,"SRA826293_SRS4181124",3,0.333333333333333,"SRA749327_SRS3693911","pbmc",FALSE,"estimable",TRUE,FALSE,FALSE,FALSE,TRUE
"mv06h_query_method_outcome_v1","mv06f_group_v1:fd89439b152e8788780776a6f491f20ad5cc8e695711224d8309ad92615d4f61","large_loso_v1:SRA784242","SRA784242",20260807,"cell_composite","SRA784242_SRS3822682","testis",86,"SRA826293_SRS4181124",4,0.25,"SRA779509_SRS3805252","bone marrow",FALSE,"estimable",TRUE,FALSE,FALSE,FALSE,TRUE
"mv06h_query_method_outcome_v1","mv06f_group_v1:fd89439b152e8788780776a6f491f20ad5cc8e695711224d8309ad92615d4f61","large_loso_v1:SRA784242","SRA784242",20260807,"cell_composite","SRA784242_SRS3822683","testis",86,"SRA826293_SRS4181124",1,1,"SRA826293_SRS4181124","testis",TRUE,"estimable",TRUE,FALSE,FALSE,FALSE,TRUE
"mv06h_query_method_outcome_v1","mv06f_group_v1:fd89439b152e8788780776a6f491f20ad5cc8e695711224d8309ad92615d4f61","large_loso_v1:SRA784242","SRA784242",20260807,"cell_composite","SRA784242_SRS3822686","testis",86,"SRA826293_SRS4181126",1,1,"SRA826293_SRS4181126","testis",TRUE,"estimable",TRUE,FALSE,FALSE,FALSE,TRUE
"mv06h_query_method_outcome_v1","mv06f_group_v1:6173ccea6d63851b2e9b82720bd8ede9dc2c3a7eac0ee941069a06c0bba1f6ef","large_loso_v1:SRA826293","SRA826293",20260807,"cell_composite","SRA826293_SRS4181123","testis",82,"SRA784242_SRS3822686",12,0.0833333333333333,"SRA550660_SRS2089637","pbmc",FALSE,"estimable",TRUE,FALSE,FALSE,FALSE,TRUE
"mv06h_query_method_outcome_v1","mv06f_group_v1:6173ccea6d63851b2e9b82720bd8ede9dc2c3a7eac0ee941069a06c0bba1f6ef","large_loso_v1:SRA826293","SRA826293",20260807,"cell_composite","SRA826293_SRS4181124","testis",82,"SRA784242_SRS3822682",1,1,"SRA784242_SRS3822682","testis",TRUE,"estimable",TRUE,FALSE,FALSE,FALSE,TRUE
"mv06h_query_method_outcome_v1","mv06f_group_v1:6173ccea6d63851b2e9b82720bd8ede9dc2c3a7eac0ee941069a06c0bba1f6ef","large_loso_v1:SRA826293","SRA826293",20260807,"cell_composite","SRA826293_SRS4181125","testis",82,"SRA784242_SRS3822686",14,0.0714285714285714,"SRA550660_SRS2089639","pbmc",FALSE,"estimable",TRUE,FALSE,FALSE,FALSE,TRUE
"mv06h_query_method_outcome_v1","mv06f_group_v1:6173ccea6d63851b2e9b82720bd8ede9dc2c3a7eac0ee941069a06c0bba1f6ef","large_loso_v1:SRA826293","SRA826293",20260807,"cell_composite","SRA826293_SRS4181126","testis",82,"SRA784242_SRS3822686",1,1,"SRA784242_SRS3822686","testis",TRUE,"estimable",TRUE,FALSE,FALSE,FALSE,TRUE
"mv06h_query_method_outcome_v1","mv06f_group_v1:6173ccea6d63851b2e9b82720bd8ede9dc2c3a7eac0ee941069a06c0bba1f6ef","large_loso_v1:SRA826293","SRA826293",20260807,"cell_composite","SRA826293_SRS4181127","testis",82,"SRA645804_SRS2823404",1,1,"SRA645804_SRS2823404","testis",TRUE,"estimable",TRUE,FALSE,FALSE,FALSE,TRUE
"mv06h_query_method_outcome_v1","mv06f_group_v1:6173ccea6d63851b2e9b82720bd8ede9dc2c3a7eac0ee941069a06c0bba1f6ef","large_loso_v1:SRA826293","SRA826293",20260807,"cell_composite","SRA826293_SRS4181128","testis",82,"SRA645804_SRS2823406",3,0.333333333333333,"SRA703206_SRS3296612","colon",FALSE,"estimable",TRUE,FALSE,FALSE,FALSE,TRUE
"mv06h_query_method_outcome_v1","mv06f_group_v1:6173ccea6d63851b2e9b82720bd8ede9dc2c3a7eac0ee941069a06c0bba1f6ef","large_loso_v1:SRA826293","SRA826293",20260807,"cell_composite","SRA826293_SRS4181129","testis",82,"SRA645804_SRS2823405",1,1,"SRA645804_SRS2823405","testis",TRUE,"estimable",TRUE,FALSE,FALSE,FALSE,TRUE
"mv06h_query_method_outcome_v1","mv06f_group_v1:6173ccea6d63851b2e9b82720bd8ede9dc2c3a7eac0ee941069a06c0bba1f6ef","large_loso_v1:SRA826293","SRA826293",20260807,"cell_composite","SRA826293_SRS4181130","testis",82,"SRA645804_SRS2823406",2,0.5,"SRA703206_SRS3296612","colon",FALSE,"estimable",TRUE,FALSE,FALSE,FALSE,TRUE
"mv06h_query_method_outcome_v1","mv06f_group_v1:858156269cc82adfd2a08d7f02843c6f20bd323c45d04d191db5b0daa8b2e98d","large_loso_v1:SRA621638","SRA621638",20260808,"cell_composite","SRA621638_SRS2610283","bone marrow",88,"SRA779509_SRS3805268",2,0.5,"SRA826293_SRS4181129","testis",FALSE,"estimable",TRUE,FALSE,FALSE,FALSE,TRUE
"mv06h_query_method_outcome_v1","mv06f_group_v1:858156269cc82adfd2a08d7f02843c6f20bd323c45d04d191db5b0daa8b2e98d","large_loso_v1:SRA621638","SRA621638",20260808,"cell_composite","SRA621638_SRS2610285","bone marrow",88,"SRA779509_SRS3805264",1,1,"SRA779509_SRS3805264","bone marrow",TRUE,"estimable",TRUE,FALSE,FALSE,FALSE,TRUE
"mv06h_query_method_outcome_v1","mv06f_group_v1:0c65f3e6ca263a121de390bfa47bfaedc051687a0b4d8632d1f5de0bf24b0c27","large_loso_v1:SRA740174","SRA740174",20260808,"cell_composite","SRA740174_SRS3548780","bone marrow",86,"SRA779509_SRS3805268",6,0.166666666666667,"SRA728025_SRS3454422","colon",FALSE,"estimable",TRUE,FALSE,FALSE,FALSE,TRUE
"mv06h_query_method_outcome_v1","mv06f_group_v1:0c65f3e6ca263a121de390bfa47bfaedc051687a0b4d8632d1f5de0bf24b0c27","large_loso_v1:SRA740174","SRA740174",20260808,"cell_composite","SRA740174_SRS3548781","bone marrow",86,"SRA779509_SRS3805268",6,0.166666666666667,"SRA826293_SRS4181127","testis",FALSE,"estimable",TRUE,FALSE,FALSE,FALSE,TRUE
"mv06h_query_method_outcome_v1","mv06f_group_v1:0c65f3e6ca263a121de390bfa47bfaedc051687a0b4d8632d1f5de0bf24b0c27","large_loso_v1:SRA740174","SRA740174",20260808,"cell_composite","SRA740174_SRS3548782","bone marrow",86,"SRA779509_SRS3805268",9,0.111111111111111,"SRA826293_SRS4181127","testis",FALSE,"estimable",TRUE,FALSE,FALSE,FALSE,TRUE
"mv06h_query_method_outcome_v1","mv06f_group_v1:0c65f3e6ca263a121de390bfa47bfaedc051687a0b4d8632d1f5de0bf24b0c27","large_loso_v1:SRA740174","SRA740174",20260808,"cell_composite","SRA740174_SRS3548783","bone marrow",86,"SRA779509_SRS3805268",11,0.0909090909090909,"SRA826293_SRS4181128","testis",FALSE,"estimable",TRUE,FALSE,FALSE,FALSE,TRUE
"mv06h_query_method_outcome_v1","mv06f_group_v1:9b2d1f39b561e50dc627020719820107f43f2cdc3fead74850072e711dbdb665","large_loso_v1:SRA779509","SRA779509",20260808,"cell_composite","SRA779509_SRS3805245","bone marrow",65,"SRA621638_SRS2610283",1,1,"SRA621638_SRS2610283","bone marrow",TRUE,"estimable",TRUE,FALSE,FALSE,FALSE,TRUE
"mv06h_query_method_outcome_v1","mv06f_group_v1:9b2d1f39b561e50dc627020719820107f43f2cdc3fead74850072e711dbdb665","large_loso_v1:SRA779509","SRA779509",20260808,"cell_composite","SRA779509_SRS3805246","bone marrow",65,"SRA621638_SRS2610285",23,0.0434782608695652,"SRA716608_SRS3391633","liver",FALSE,"estimable",TRUE,FALSE,FALSE,FALSE,TRUE
"mv06h_query_method_outcome_v1","mv06f_group_v1:9b2d1f39b561e50dc627020719820107f43f2cdc3fead74850072e711dbdb665","large_loso_v1:SRA779509","SRA779509",20260808,"cell_composite","SRA779509_SRS3805247","bone marrow",65,"SRA621638_SRS2610285",26,0.0384615384615385,"SRA716608_SRS3391633","liver",FALSE,"estimable",TRUE,FALSE,FALSE,FALSE,TRUE
"mv06h_query_method_outcome_v1","mv06f_group_v1:9b2d1f39b561e50dc627020719820107f43f2cdc3fead74850072e711dbdb665","large_loso_v1:SRA779509","SRA779509",20260808,"cell_composite","SRA779509_SRS3805248","bone marrow",65,"SRA621638_SRS2610285",24,0.0416666666666667,"SRA550660_SRS2089637","pbmc",FALSE,"estimable",TRUE,FALSE,FALSE,FALSE,TRUE
"mv06h_query_method_outcome_v1","mv06f_group_v1:9b2d1f39b561e50dc627020719820107f43f2cdc3fead74850072e711dbdb665","large_loso_v1:SRA779509","SRA779509",20260808,"cell_composite","SRA779509_SRS3805249","bone marrow",65,"SRA621638_SRS2610285",24,0.0416666666666667,"SRA749327_SRS3693910","pbmc",FALSE,"estimable",TRUE,FALSE,FALSE,FALSE,TRUE
"mv06h_query_method_outcome_v1","mv06f_group_v1:9b2d1f39b561e50dc627020719820107f43f2cdc3fead74850072e711dbdb665","large_loso_v1:SRA779509","SRA779509",20260808,"cell_composite","SRA779509_SRS3805250","bone marrow",65,"SRA621638_SRS2610285",25,0.04,"SRA749327_SRS3693910","pbmc",FALSE,"estimable",TRUE,FALSE,FALSE,FALSE,TRUE
"mv06h_query_method_outcome_v1","mv06f_group_v1:9b2d1f39b561e50dc627020719820107f43f2cdc3fead74850072e711dbdb665","large_loso_v1:SRA779509","SRA779509",20260808,"cell_composite","SRA779509_SRS3805251","bone marrow",65,"SRA621638_SRS2610283",12,0.0833333333333333,"SRA667709_SRS3065427","testis",FALSE,"estimable",TRUE,FALSE,FALSE,FALSE,TRUE
"mv06h_query_method_outcome_v1","mv06f_group_v1:9b2d1f39b561e50dc627020719820107f43f2cdc3fead74850072e711dbdb665","large_loso_v1:SRA779509","SRA779509",20260808,"cell_composite","SRA779509_SRS3805252","bone marrow",65,"SRA621638_SRS2610285",22,0.0454545454545455,"SRA784242_SRS3822686","testis",FALSE,"estimable",TRUE,FALSE,FALSE,FALSE,TRUE
"mv06h_query_method_outcome_v1","mv06f_group_v1:9b2d1f39b561e50dc627020719820107f43f2cdc3fead74850072e711dbdb665","large_loso_v1:SRA779509","SRA779509",20260808,"cell_composite","SRA779509_SRS3805253","bone marrow",65,"SRA621638_SRS2610285",11,0.0909090909090909,"SRA716608_SRS3391630","liver",FALSE,"estimable",TRUE,FALSE,FALSE,FALSE,TRUE
"mv06h_query_method_outcome_v1","mv06f_group_v1:9b2d1f39b561e50dc627020719820107f43f2cdc3fead74850072e711dbdb665","large_loso_v1:SRA779509","SRA779509",20260808,"cell_composite","SRA779509_SRS3805254","bone marrow",65,"SRA621638_SRS2610283",8,0.125,"SRA667709_SRS3065431","testis",FALSE,"estimable",TRUE,FALSE,FALSE,FALSE,TRUE
"mv06h_query_method_outcome_v1","mv06f_group_v1:9b2d1f39b561e50dc627020719820107f43f2cdc3fead74850072e711dbdb665","large_loso_v1:SRA779509","SRA779509",20260808,"cell_composite","SRA779509_SRS3805255","bone marrow",65,"SRA621638_SRS2610285",8,0.125,"SRA784242_SRS3822686","testis",FALSE,"estimable",TRUE,FALSE,FALSE,FALSE,TRUE
"mv06h_query_method_outcome_v1","mv06f_group_v1:9b2d1f39b561e50dc627020719820107f43f2cdc3fead74850072e711dbdb665","large_loso_v1:SRA779509","SRA779509",20260808,"cell_composite","SRA779509_SRS3805256","bone marrow",65,"SRA621638_SRS2610283",4,0.25,"SRA716608_SRS3391630","liver",FALSE,"estimable",TRUE,FALSE,FALSE,FALSE,TRUE
"mv06h_query_method_outcome_v1","mv06f_group_v1:9b2d1f39b561e50dc627020719820107f43f2cdc3fead74850072e711dbdb665","large_loso_v1:SRA779509","SRA779509",20260808,"cell_composite","SRA779509_SRS3805257","bone marrow",65,"SRA621638_SRS2610283",10,0.1,"SRA667709_SRS3065427","testis",FALSE,"estimable",TRUE,FALSE,FALSE,FALSE,TRUE
"mv06h_query_method_outcome_v1","mv06f_group_v1:9b2d1f39b561e50dc627020719820107f43f2cdc3fead74850072e711dbdb665","large_loso_v1:SRA779509","SRA779509",20260808,"cell_composite","SRA779509_SRS3805258","bone marrow",65,"SRA621638_SRS2610285",14,0.0714285714285714,"SRA784242_SRS3822683","testis",FALSE,"estimable",TRUE,FALSE,FALSE,FALSE,TRUE
"mv06h_query_method_outcome_v1","mv06f_group_v1:9b2d1f39b561e50dc627020719820107f43f2cdc3fead74850072e711dbdb665","large_loso_v1:SRA779509","SRA779509",20260808,"cell_composite","SRA779509_SRS3805259","bone marrow",65,"SRA621638_SRS2610285",15,0.0666666666666667,"SRA784242_SRS3822682","testis",FALSE,"estimable",TRUE,FALSE,FALSE,FALSE,TRUE
"mv06h_query_method_outcome_v1","mv06f_group_v1:9b2d1f39b561e50dc627020719820107f43f2cdc3fead74850072e711dbdb665","large_loso_v1:SRA779509","SRA779509",20260808,"cell_composite","SRA779509_SRS3805260","bone marrow",65,"SRA621638_SRS2610285",24,0.0416666666666667,"SRA716608_SRS3391633","liver",FALSE,"estimable",TRUE,FALSE,FALSE,FALSE,TRUE
"mv06h_query_method_outcome_v1","mv06f_group_v1:9b2d1f39b561e50dc627020719820107f43f2cdc3fead74850072e711dbdb665","large_loso_v1:SRA779509","SRA779509",20260808,"cell_composite","SRA779509_SRS3805261","bone marrow",65,"SRA621638_SRS2610285",19,0.0526315789473684,"SRA784242_SRS3822682","testis",FALSE,"estimable",TRUE,FALSE,FALSE,FALSE,TRUE
"mv06h_query_method_outcome_v1","mv06f_group_v1:9b2d1f39b561e50dc627020719820107f43f2cdc3fead74850072e711dbdb665","large_loso_v1:SRA779509","SRA779509",20260808,"cell_composite","SRA779509_SRS3805262","bone marrow",65,"SRA740174_SRS3548782",10,0.1,"SRA667709_SRS3065428","testis",FALSE,"estimable",TRUE,FALSE,FALSE,FALSE,TRUE
"mv06h_query_method_outcome_v1","mv06f_group_v1:9b2d1f39b561e50dc627020719820107f43f2cdc3fead74850072e711dbdb665","large_loso_v1:SRA779509","SRA779509",20260808,"cell_composite","SRA779509_SRS3805263","bone marrow",65,"SRA621638_SRS2610285",10,0.1,"SRA716608_SRS3391630","liver",FALSE,"estimable",TRUE,FALSE,FALSE,FALSE,TRUE
"mv06h_query_method_outcome_v1","mv06f_group_v1:9b2d1f39b561e50dc627020719820107f43f2cdc3fead74850072e711dbdb665","large_loso_v1:SRA779509","SRA779509",20260808,"cell_composite","SRA779509_SRS3805264","bone marrow",65,"SRA621638_SRS2610285",6,0.166666666666667,"SRA826293_SRS4181126","testis",FALSE,"estimable",TRUE,FALSE,FALSE,FALSE,TRUE
"mv06h_query_method_outcome_v1","mv06f_group_v1:9b2d1f39b561e50dc627020719820107f43f2cdc3fead74850072e711dbdb665","large_loso_v1:SRA779509","SRA779509",20260808,"cell_composite","SRA779509_SRS3805265","bone marrow",65,"SRA621638_SRS2610285",20,0.05,"SRA826293_SRS4181123","testis",FALSE,"estimable",TRUE,FALSE,FALSE,FALSE,TRUE
