"contract_id","stratum_id","weight_id","gene_weight","cell_weight","first_sample_id","second_sample_id","distance"
"mv06a_label_closed_fusion_feasibility_v1","large__seurat_integration","gene_weight_025",0.25,0.75,"SRA701877_SRS3279684","SRA779509_SRS3805254",1.01522967107153
"mv06a_label_closed_fusion_feasibility_v1","large__seurat_integration","gene_weight_025",0.25,0.75,"SRA701877_SRS3279684","SRA850958_SRS4386111",1.02709354256167
"mv06a_label_closed_fusion_feasibility_v1","large__seurat_integration","gene_weight_025",0.25,0.75,"SRA701877_SRS3279688","SRA716608_SRS3391629",0.984577175042761
"mv06a_label_closed_fusion_feasibility_v1","large__seurat_integration","gene_weight_025",0.25,0.75,"SRA701877_SRS3279688","SRA728025_SRS3454425",1.40411499312963
"mv06a_label_closed_fusion_feasibility_v1","large__seurat_integration","gene_weight_025",0.25,0.75,"SRA701877_SRS3279688","SRA742961_SRS3565197",0.861821111212726
"mv06a_label_closed_fusion_feasibility_v1","large__seurat_integration","gene_weight_025",0.25,0.75,"SRA701877_SRS3279688","SRA742961_SRS3565203",1.13749957887633
"mv06a_label_closed_fusion_feasibility_v1","large__seurat_integration","gene_weight_025",0.25,0.75,"SRA701877_SRS3279688","SRA749327_SRS3693910",0.555028352103882
"mv06a_label_closed_fusion_feasibility_v1","large__seurat_integration","gene_weight_025",0.25,0.75,"SRA701877_SRS3279688","SRA779509_SRS3805254",0.626050676848293
"mv06a_label_closed_fusion_feasibility_v1","large__seurat_integration","gene_weight_025",0.25,0.75,"SRA701877_SRS3279688","SRA850958_SRS4386111",0.619267874339152
"mv06a_label_closed_fusion_feasibility_v1","large__seurat_integration","gene_weight_025",0.25,0.75,"SRA716608_SRS3391629","SRA728025_SRS3454425",1.72250046801058
"mv06a_label_closed_fusion_feasibility_v1","large__seurat_integration","gene_weight_025",0.25,0.75,"SRA716608_SRS3391629","SRA742961_SRS3565197",1.4435009719262
"mv06a_label_closed_fusion_feasibility_v1","large__seurat_integration","gene_weight_025",0.25,0.75,"SRA716608_SRS3391629","SRA742961_SRS3565203",1.63438905773407
"mv06a_label_closed_fusion_feasibility_v1","large__seurat_integration","gene_weight_025",0.25,0.75,"SRA716608_SRS3391629","SRA749327_SRS3693910",1.13988358646351
"mv06a_label_closed_fusion_feasibility_v1","large__seurat_integration","gene_weight_025",0.25,0.75,"SRA716608_SRS3391629","SRA779509_SRS3805254",0.987735616283114
"mv06a_label_closed_fusion_feasibility_v1","large__seurat_integration","gene_weight_025",0.25,0.75,"SRA716608_SRS3391629","SRA850958_SRS4386111",1.23290546698271
"mv06a_label_closed_fusion_feasibility_v1","large__seurat_integration","gene_weight_025",0.25,0.75,"SRA728025_SRS3454425","SRA742961_SRS3565197",1.43885922816621
"mv06a_label_closed_fusion_feasibility_v1","large__seurat_integration","gene_weight_025",0.25,0.75,"SRA728025_SRS3454425","SRA742961_SRS3565203",1.4938865964253
"mv06a_label_closed_fusion_feasibility_v1","large__seurat_integration","gene_weight_025",0.25,0.75,"SRA728025_SRS3454425","SRA749327_SRS3693910",1.37308758503542
"mv06a_label_closed_fusion_feasibility_v1","large__seurat_integration","gene_weight_025",0.25,0.75,"SRA728025_SRS3454425","SRA779509_SRS3805254",1.34377253448006
"mv06a_label_closed_fusion_feasibility_v1","large__seurat_integration","gene_weight_025",0.25,0.75,"SRA728025_SRS3454425","SRA850958_SRS4386111",1.43596693488828
"mv06a_label_closed_fusion_feasibility_v1","large__seurat_integration","gene_weight_025",0.25,0.75,"SRA742961_SRS3565197","SRA742961_SRS3565203",0.841172371547092
"mv06a_label_closed_fusion_feasibility_v1","large__seurat_integration","gene_weight_025",0.25,0.75,"SRA742961_SRS3565197","SRA749327_SRS3693910",0.694967477904432
"mv06a_label_closed_fusion_feasibility_v1","large__seurat_integration","gene_weight_025",0.25,0.75,"SRA742961_SRS3565197","SRA779509_SRS3805254",0.872257306518133
"mv06a_label_closed_fusion_feasibility_v1","large__seurat_integration","gene_weight_025",0.25,0.75,"SRA742961_SRS3565197","SRA850958_SRS4386111",0.629183583221651
"mv06a_label_closed_fusion_feasibility_v1","large__seurat_integration","gene_weight_025",0.25,0.75,"SRA742961_SRS3565203","SRA749327_SRS3693910",1.0297631169451
"mv06a_label_closed_fusion_feasibility_v1","large__seurat_integration","gene_weight_025",0.25,0.75,"SRA742961_SRS3565203","SRA779509_SRS3805254",1.14132323286284
"mv06a_label_closed_fusion_feasibility_v1","large__seurat_integration","gene_weight_025",0.25,0.75,"SRA742961_SRS3565203","SRA850958_SRS4386111",0.954045435820054
"mv06a_label_closed_fusion_feasibility_v1","large__seurat_integration","gene_weight_025",0.25,0.75,"SRA749327_SRS3693910","SRA779509_SRS3805254",0.623163878759137
"mv06a_label_closed_fusion_feasibility_v1","large__seurat_integration","gene_weight_025",0.25,0.75,"SRA749327_SRS3693910","SRA850958_SRS4386111",0.530085978701232
"mv06a_label_closed_fusion_feasibility_v1","large__seurat_integration","gene_weight_025",0.25,0.75,"SRA779509_SRS3805254","SRA850958_SRS4386111",0.748184917033766
"mv06a_label_closed_fusion_feasibility_v1","large__seurat_integration","gene_weight_050",0.5,0.5,"SRA645804_SRS2823407","SRA701877_SRS3279684",1.34089597491049
"mv06a_label_closed_fusion_feasibility_v1","large__seurat_integration","gene_weight_050",0.5,0.5,"SRA645804_SRS2823407","SRA701877_SRS3279688",0.943950770838994
"mv06a_label_closed_fusion_feasibility_v1","large__seurat_integration","gene_weight_050",0.5,0.5,"SRA645804_SRS2823407","SRA716608_SRS3391629",0.877695713044714
"mv06a_label_closed_fusion_feasibility_v1","large__seurat_integration","gene_weight_050",0.5,0.5,"SRA645804_SRS2823407","SRA728025_SRS3454425",1.62939790540616
"mv06a_label_closed_fusion_feasibility_v1","large__seurat_integration","gene_weight_050",0.5,0.5,"SRA645804_SRS2823407","SRA742961_SRS3565197",1.38292411438002
"mv06a_label_closed_fusion_feasibility_v1","large__seurat_integration","gene_weight_050",0.5,0.5,"SRA645804_SRS2823407","SRA742961_SRS3565203",1.70323233960549
"mv06a_label_closed_fusion_feasibility_v1","large__seurat_integration","gene_weight_050",0.5,0.5,"SRA645804_SRS2823407","SRA749327_SRS3693910",1.22134298793175
"mv06a_label_closed_fusion_feasibility_v1","large__seurat_integration","gene_weight_050",0.5,0.5,"SRA645804_SRS2823407","SRA779509_SRS3805254",1.16213233405709
"mv06a_label_closed_fusion_feasibility_v1","large__seurat_integration","gene_weight_050",0.5,0.5,"SRA645804_SRS2823407","SRA850958_SRS4386111",1.33490325367698
"mv06a_label_closed_fusion_feasibility_v1","large__seurat_integration","gene_weight_050",0.5,0.5,"SRA701877_SRS3279684","SRA701877_SRS3279688",0.936723731695806
"mv06a_label_closed_fusion_feasibility_v1","large__seurat_integration","gene_weight_050",0.5,0.5,"SRA701877_SRS3279684","SRA716608_SRS3391629",1.62852854060493
"mv06a_label_closed_fusion_feasibility_v1","large__seurat_integration","gene_weight_050",0.5,0.5,"SRA701877_SRS3279684","SRA728025_SRS3454425",0.702094574519531
"mv06a_label_closed_fusion_feasibility_v1","large__seurat_integration","gene_weight_050",0.5,0.5,"SRA701877_SRS3279684","SRA742961_SRS3565197",0.904205909475013
"mv06a_label_closed_fusion_feasibility_v1","large__seurat_integration","gene_weight_050",0.5,0.5,"SRA701877_SRS3279684","SRA742961_SRS3565203",1.0634336361404
"mv06a_label_closed_fusion_feasibility_v1","large__seurat_integration","gene_weight_050",0.5,0.5,"SRA701877_SRS3279684","SRA749327_SRS3693910",0.825893199282246
"mv06a_label_closed_fusion_feasibility_v1","large__seurat_integration","gene_weight_050",0.5,0.5,"SRA701877_SRS3279684","SRA779509_SRS3805254",0.91082220967222
"mv06a_label_closed_fusion_feasibility_v1","large__seurat_integration","gene_weight_050",0.5,0.5,"SRA701877_SRS3279684","SRA850958_SRS4386111",0.90736555137488
"mv06a_label_closed_fusion_feasibility_v1","large__seurat_integration","gene_weight_050",0.5,0.5,"SRA701877_SRS3279688","SRA716608_SRS3391629",1.24227413736841
"mv06a_label_closed_fusion_feasibility_v1","large__seurat_integration","gene_weight_050",0.5,0.5,"SRA701877_SRS3279688","SRA728025_SRS3454425",1.21139316969145
"mv06a_label_closed_fusion_feasibility_v1","large__seurat_integration","gene_weight_050",0.5,0.5,"SRA701877_SRS3279688","SRA742961_SRS3565197",0.828293645874254
"mv06a_label_closed_fusion_feasibility_v1","large__seurat_integration","gene_weight_050",0.5,0.5,"SRA701877_SRS3279688","SRA742961_SRS3565203",1.27448769054023
"mv06a_label_closed_fusion_feasibility_v1","large__seurat_integration","gene_weight_050",0.5,0.5,"SRA701877_SRS3279688","SRA749327_SRS3693910",0.605981543944503
"mv06a_label_closed_fusion_feasibility_v1","large__seurat_integration","gene_weight_050",0.5,0.5,"SRA701877_SRS3279688","SRA779509_SRS3805254",0.643861837737505
"mv06a_label_closed_fusion_feasibility_v1","large__seurat_integration","gene_weight_050",0.5,0.5,"SRA701877_SRS3279688","SRA850958_SRS4386111",0.717835349355224
"mv06a_label_closed_fusion_feasibility_v1","large__seurat_integration","gene_weight_050",0.5,0.5,"SRA716608_SRS3391629","SRA728025_SRS3454425",1.8792751353685
"mv06a_label_closed_fusion_feasibility_v1","large__seurat_integration","gene_weight_050",0.5,0.5,"SRA716608_SRS3391629","SRA742961_SRS3565197",1.61917714698589
"mv06a_label_closed_fusion_feasibility_v1","large__seurat_integration","gene_weight_050",0.5,0.5,"SRA716608_SRS3391629","SRA742961_SRS3565203",1.95236017008102
"mv06a_label_closed_fusion_feasibility_v1","large__seurat_integration","gene_weight_050",0.5,0.5,"SRA716608_SRS3391629","SRA749327_SRS3693910",1.43701210240361
"mv06a_label_closed_fusion_feasibility_v1","large__seurat_integration","gene_weight_050",0.5,0.5,"SRA716608_SRS3391629","SRA779509_SRS3805254",1.29103558807299
"mv06a_label_closed_fusion_feasibility_v1","large__seurat_integration","gene_weight_050",0.5,0.5,"SRA716608_SRS3391629","SRA850958_SRS4386111",1.5138059553139
"mv06a_label_closed_fusion_feasibility_v1","large__seurat_integration","gene_weight_050",0.5,0.5,"SRA728025_SRS3454425","SRA742961_SRS3565197",1.14536753866346
"mv06a_label_closed_fusion_feasibility_v1","large__seurat_integration","gene_weight_050",0.5,0.5,"SRA728025_SRS3454425","SRA742961_SRS3565203",1.31026994359122
"mv06a_label_closed_fusion_feasibility_v1","large__seurat_integration","gene_weight_050",0.5,0.5,"SRA728025_SRS3454425","SRA749327_SRS3693910",1.02360332465258
"mv06a_label_closed_fusion_feasibility_v1","large__seurat_integration","gene_weight_050",0.5,0.5,"SRA728025_SRS3454425","SRA779509_SRS3805254",1.07559536040574
"mv06a_label_closed_fusion_feasibility_v1","large__seurat_integration","gene_weight_050",0.5,0.5,"SRA728025_SRS3454425","SRA850958_SRS4386111",1.23586971244102
"mv06a_label_closed_fusion_feasibility_v1","large__seurat_integration","gene_weight_050",0.5,0.5,"SRA742961_SRS3565197","SRA742961_SRS3565203",0.895613717526008
"mv06a_label_closed_fusion_feasibility_v1","large__seurat_integration","gene_weight_050",0.5,0.5,"SRA742961_SRS3565197","SRA749327_SRS3693910",0.59404790864201
"mv06a_label_closed_fusion_feasibility_v1","large__seurat_integration","gene_weight_050",0.5,0.5,"SRA742961_SRS3565197","SRA779509_SRS3805254",0.786157486213075
"mv06a_label_closed_fusion_feasibility_v1","large__seurat_integration","gene_weight_050",0.5,0.5,"SRA742961_SRS3565197","SRA850958_SRS4386111",0.61482889845118
"mv06a_label_closed_fusion_feasibility_v1","large__seurat_integration","gene_weight_050",0.5,0.5,"SRA742961_SRS3565203","SRA749327_SRS3693910",1.02025720381685
"mv06a_label_closed_fusion_feasibility_v1","large__seurat_integration","gene_weight_050",0.5,0.5,"SRA742961_SRS3565203","SRA779509_SRS3805254",1.15499941271613
"mv06a_label_closed_fusion_feasibility_v1","large__seurat_integration","gene_weight_050",0.5,0.5,"SRA742961_SRS3565203","SRA850958_SRS4386111",0.990943300235255
"mv06a_label_closed_fusion_feasibility_v1","large__seurat_integration","gene_weight_050",0.5,0.5,"SRA749327_SRS3693910","SRA779509_SRS3805254",0.55538819046837
"mv06a_label_closed_fusion_feasibility_v1","large__seurat_integration","gene_weight_050",0.5,0.5,"SRA749327_SRS3693910","SRA850958_SRS4386111",0.607939433365712
"mv06a_label_closed_fusion_feasibility_v1","large__seurat_integration","gene_weight_050",0.5,0.5,"SRA779509_SRS3805254","SRA850958_SRS4386111",0.853068798258062
"mv06a_label_closed_fusion_feasibility_v1","large__seurat_integration","gene_weight_075",0.75,0.25,"SRA645804_SRS2823407","SRA701877_SRS3279684",1.58683209945134
"mv06a_label_closed_fusion_feasibility_v1","large__seurat_integration","gene_weight_075",0.75,0.25,"SRA645804_SRS2823407","SRA701877_SRS3279688",1.11147195913284
"mv06a_label_closed_fusion_feasibility_v1","large__seurat_integration","gene_weight_075",0.75,0.25,"SRA645804_SRS2823407","SRA716608_SRS3391629",0.942129912236616
"mv06a_label_closed_fusion_feasibility_v1","large__seurat_integration","gene_weight_075",0.75,0.25,"SRA645804_SRS2823407","SRA728025_SRS3454425",1.71374853352204
"mv06a_label_closed_fusion_feasibility_v1","large__seurat_integration","gene_weight_075",0.75,0.25,"SRA645804_SRS2823407","SRA742961_SRS3565197",1.51142285043738
"mv06a_label_closed_fusion_feasibility_v1","large__seurat_integration","gene_weight_075",0.75,0.25,"SRA645804_SRS2823407","SRA742961_SRS3565203",1.99043424764958
"mv06a_label_closed_fusion_feasibility_v1","large__seurat_integration","gene_weight_075",0.75,0.25,"SRA645804_SRS2823407","SRA749327_SRS3693910",1.43378749916836
"mv06a_label_closed_fusion_feasibility_v1","large__seurat_integration","gene_weight_075",0.75,0.25,"SRA645804_SRS2823407","SRA779509_SRS3805254",1.32590536517712
"mv06a_label_closed_fusion_feasibility_v1","large__seurat_integration","gene_weight_075",0.75,0.25,"SRA645804_SRS2823407","SRA850958_SRS4386111",1.57992104744082
"mv06a_label_closed_fusion_feasibility_v1","large__seurat_integration","gene_weight_075",0.75,0.25,"SRA701877_SRS3279684","SRA701877_SRS3279688",0.881034736734908
"mv06a_label_closed_fusion_feasibility_v1","large__seurat_integration","gene_weight_075",0.75,0.25,"SRA701877_SRS3279684","SRA716608_SRS3391629",1.93248766913128
"mv06a_label_closed_fusion_feasibility_v1","large__seurat_integration","gene_weight_075",0.75,0.25,"SRA701877_SRS3279684","SRA728025_SRS3454425",0.52134968984145
"mv06a_label_closed_fusion_feasibility_v1","large__seurat_integration","gene_weight_075",0.75,0.25,"SRA701877_SRS3279684","SRA742961_SRS3565197",0.709768773037943
"mv06a_label_closed_fusion_feasibility_v1","large__seurat_integration","gene_weight_075",0.75,0.25,"SRA701877_SRS3279684","SRA742961_SRS3565203",0.994230000895477
"mv06a_label_closed_fusion_feasibility_v1","large__seurat_integration","gene_weight_075",0.75,0.25,"SRA701877_SRS3279684","SRA749327_SRS3693910",0.642404960900336
"mv06a_label_closed_fusion_feasibility_v1","large__seurat_integration","gene_weight_075",0.75,0.25,"SRA701877_SRS3279684","SRA779509_SRS3805254",0.806414748272911
"mv06a_label_closed_fusion_feasibility_v1","large__seurat_integration","gene_weight_075",0.75,0.25,"SRA701877_SRS3279684","SRA850958_SRS4386111",0.787637560188088
"mv06a_label_closed_fusion_feasibility_v1","large__seurat_integration","gene_weight_075",0.75,0.25,"SRA701877_SRS3279688","SRA716608_SRS3391629",1.49997109969406
"mv06a_label_closed_fusion_feasibility_v1","large__seurat_integration","gene_weight_075",0.75,0.25,"SRA701877_SRS3279688","SRA728025_SRS3454425",1.01867134625327
"mv06a_label_closed_fusion_feasibility_v1","large__seurat_integration","gene_weight_075",0.75,0.25,"SRA701877_SRS3279688","SRA742961_SRS3565197",0.794766180535783
"mv06a_label_closed_fusion_feasibility_v1","large__seurat_integration","gene_weight_075",0.75,0.25,"SRA701877_SRS3279688","SRA742961_SRS3565203",1.41147580220414
"mv06a_label_closed_fusion_feasibility_v1","large__seurat_integration","gene_weight_075",0.75,0.25,"SRA701877_SRS3279688","SRA749327_SRS3693910",0.656934735785124
"mv06a_label_closed_fusion_feasibility_v1","large__seurat_integration","gene_weight_075",0.75,0.25,"SRA701877_SRS3279688","SRA779509_SRS3805254",0.661672998626718
"mv06a_label_closed_fusion_feasibility_v1","large__seurat_integration","gene_weight_075",0.75,0.25,"SRA701877_SRS3279688","SRA850958_SRS4386111",0.816402824371296
"mv06a_label_closed_fusion_feasibility_v1","large__seurat_integration","gene_weight_075",0.75,0.25,"SRA716608_SRS3391629","SRA728025_SRS3454425",2.03604980272643
"mv06a_label_closed_fusion_feasibility_v1","large__seurat_integration","gene_weight_075",0.75,0.25,"SRA716608_SRS3391629","SRA742961_SRS3565197",1.79485332204559
"mv06a_label_closed_fusion_feasibility_v1","large__seurat_integration","gene_weight_075",0.75,0.25,"SRA716608_SRS3391629","SRA742961_SRS3565203",2.27033128242797
"mv06a_label_closed_fusion_feasibility_v1","large__seurat_integration","gene_weight_075",0.75,0.25,"SRA716608_SRS3391629","SRA749327_SRS3693910",1.73414061834372
"mv06a_label_closed_fusion_feasibility_v1","large__seurat_integration","gene_weight_075",0.75,0.25,"SRA716608_SRS3391629","SRA779509_SRS3805254",1.59433555986286
"mv06a_label_closed_fusion_feasibility_v1","large__seurat_integration","gene_weight_075",0.75,0.25,"SRA716608_SRS3391629","SRA850958_SRS4386111",1.79470644364509
"mv06a_label_closed_fusion_feasibility_v1","large__seurat_integration","gene_weight_075",0.75,0.25,"SRA728025_SRS3454425","SRA742961_SRS3565197",0.851875849160719
"mv06a_label_closed_fusion_feasibility_v1","large__seurat_integration","gene_weight_075",0.75,0.25,"SRA728025_SRS3454425","SRA742961_SRS3565203",1.12665329075714
"mv06a_label_closed_fusion_feasibility_v1","large__seurat_integration","gene_weight_075",0.75,0.25,"SRA728025_SRS3454425","SRA749327_SRS3693910",0.674119064269729
"mv06a_label_closed_fusion_feasibility_v1","large__seurat_integration","gene_weight_075",0.75,0.25,"SRA728025_SRS3454425","SRA779509_SRS3805254",0.807418186331416
"mv06a_label_closed_fusion_feasibility_v1","large__seurat_integration","gene_weight_075",0.75,0.25,"SRA728025_SRS3454425","SRA850958_SRS4386111",1.03577248999376
"mv06a_label_closed_fusion_feasibility_v1","large__seurat_integration","gene_weight_075",0.75,0.25,"SRA742961_SRS3565197","SRA742961_SRS3565203",0.950055063504924
"mv06a_label_closed_fusion_feasibility_v1","large__seurat_integration","gene_weight_075",0.75,0.25,"SRA742961_SRS3565197","SRA749327_SRS3693910",0.493128339379589
"mv06a_label_closed_fusion_feasibility_v1","large__seurat_integration","gene_weight_075",0.75,0.25,"SRA742961_SRS3565197","SRA779509_SRS3805254",0.700057665908018
"mv06a_label_closed_fusion_feasibility_v1","large__seurat_integration","gene_weight_075",0.75,0.25,"SRA742961_SRS3565197","SRA850958_SRS4386111",0.600474213680709
"mv06a_label_closed_fusion_feasibility_v1","large__seurat_integration","gene_weight_075",0.75,0.25,"SRA742961_SRS3565203","SRA749327_SRS3693910",1.0107512906886
"mv06a_label_closed_fusion_feasibility_v1","large__seurat_integration","gene_weight_075",0.75,0.25,"SRA742961_SRS3565203","SRA779509_SRS3805254",1.16867559256942
"mv06a_label_closed_fusion_feasibility_v1","large__seurat_integration","gene_weight_075",0.75,0.25,"SRA742961_SRS3565203","SRA850958_SRS4386111",1.02784116465046
"mv06a_label_closed_fusion_feasibility_v1","large__seurat_integration","gene_weight_075",0.75,0.25,"SRA749327_SRS3693910","SRA779509_SRS3805254",0.487612502177604
"mv06a_label_closed_fusion_feasibility_v1","large__seurat_integration","gene_weight_075",0.75,0.25,"SRA749327_SRS3693910","SRA850958_SRS4386111",0.685792888030193
"mv06a_label_closed_fusion_feasibility_v1","large__seurat_integration","gene_weight_075",0.75,0.25,"SRA779509_SRS3805254","SRA850958_SRS4386111",0.957952679482358
"mv06a_label_closed_fusion_feasibility_v1","large__seurat_integration","gene_weight_100",1,0,"SRA645804_SRS2823407","SRA701877_SRS3279684",1.83276822399219
"mv06a_label_closed_fusion_feasibility_v1","large__seurat_integration","gene_weight_100",1,0,"SRA645804_SRS2823407","SRA701877_SRS3279688",1.27899314742669
"mv06a_label_closed_fusion_feasibility_v1","large__seurat_integration","gene_weight_100",1,0,"SRA645804_SRS2823407","SRA716608_SRS3391629",1.00656411142852
"mv06a_label_closed_fusion_feasibility_v1","large__seurat_integration","gene_weight_100",1,0,"SRA645804_SRS2823407","SRA728025_SRS3454425",1.79809916163792
"mv06a_label_closed_fusion_feasibility_v1","large__seurat_integration","gene_weight_100",1,0,"SRA645804_SRS2823407","SRA742961_SRS3565197",1.63992158649474
"mv06a_label_closed_fusion_feasibility_v1","large__seurat_integration","gene_weight_100",1,0,"SRA645804_SRS2823407","SRA742961_SRS3565203",2.27763615569366
"mv06a_label_closed_fusion_feasibility_v1","large__seurat_integration","gene_weight_100",1,0,"SRA645804_SRS2823407","SRA749327_SRS3693910",1.64623201040498
"mv06a_label_closed_fusion_feasibility_v1","large__seurat_integration","gene_weight_100",1,0,"SRA645804_SRS2823407","SRA779509_SRS3805254",1.48967839629714
"mv06a_label_closed_fusion_feasibility_v1","large__seurat_integration","gene_weight_100",1,0,"SRA645804_SRS2823407","SRA850958_SRS4386111",1.82493884120466
"mv06a_label_closed_fusion_feasibility_v1","large__seurat_integration","gene_weight_100",1,0,"SRA701877_SRS3279684","SRA701877_SRS3279688",0.825345741774011
"mv06a_label_closed_fusion_feasibility_v1","large__seurat_integration","gene_weight_100",1,0,"SRA701877_SRS3279684","SRA716608_SRS3391629",2.23644679765763
"mv06a_label_closed_fusion_feasibility_v1","large__seurat_integration","gene_weight_100",1,0,"SRA701877_SRS3279684","SRA728025_SRS3454425",0.340604805163369
"mv06a_label_closed_fusion_feasibility_v1","large__seurat_integration","gene_weight_100",1,0,"SRA701877_SRS3279684","SRA742961_SRS3565197",0.515331636600873
"mv06a_label_closed_fusion_feasibility_v1","large__seurat_integration","gene_weight_100",1,0,"SRA701877_SRS3279684","SRA742961_SRS3565203",0.925026365650551
"mv06a_label_closed_fusion_feasibility_v1","large__seurat_integration","gene_weight_100",1,0,"SRA701877_SRS3279684","SRA749327_SRS3693910",0.458916722518427
"mv06a_label_closed_fusion_feasibility_v1","large__seurat_integration","gene_weight_100",1,0,"SRA701877_SRS3279684","SRA779509_SRS3805254",0.702007286873602
"mv06a_label_closed_fusion_feasibility_v1","large__seurat_integration","gene_weight_100",1,0,"SRA701877_SRS3279684","SRA850958_SRS4386111",0.667909569001296
"mv06a_label_closed_fusion_feasibility_v1","large__seurat_integration","gene_weight_100",1,0,"SRA701877_SRS3279688","SRA716608_SRS3391629",1.75766806201971
"mv06a_label_closed_fusion_feasibility_v1","large__seurat_integration","gene_weight_100",1,0,"SRA701877_SRS3279688","SRA728025_SRS3454425",0.825949522815088
"mv06a_label_closed_fusion_feasibility_v1","large__seurat_integration","gene_weight_100",1,0,"SRA701877_SRS3279688","SRA742961_SRS3565197",0.761238715197311
"mv06a_label_closed_fusion_feasibility_v1","large__seurat_integration","gene_weight_100",1,0,"SRA701877_SRS3279688","SRA742961_SRS3565203",1.54846391386805
"mv06a_label_closed_fusion_feasibility_v1","large__seurat_integration","gene_weight_100",1,0,"SRA701877_SRS3279688","SRA749327_SRS3693910",0.707887927625745
"mv06a_label_closed_fusion_feasibility_v1","large__seurat_integration","gene_weight_100",1,0,"SRA701877_SRS3279688","SRA779509_SRS3805254",0.67948415951593
"mv06a_label_closed_fusion_feasibility_v1","large__seurat_integration","gene_weight_100",1,0,"SRA701877_SRS3279688","SRA850958_SRS4386111",0.914970299387369
"mv06a_label_closed_fusion_feasibility_v1","large__seurat_integration","gene_weight_100",1,0,"SRA716608_SRS3391629","SRA728025_SRS3454425",2.19282447008435
"mv06a_label_closed_fusion_feasibility_v1","large__seurat_integration","gene_weight_100",1,0,"SRA716608_SRS3391629","SRA742961_SRS3565197",1.97052949710529
"mv06a_label_closed_fusion_feasibility_v1","large__seurat_integration","gene_weight_100",1,0,"SRA716608_SRS3391629","SRA742961_SRS3565203",2.58830239477492
"mv06a_label_closed_fusion_feasibility_v1","large__seurat_integration","gene_weight_100",1,0,"SRA716608_SRS3391629","SRA749327_SRS3693910",2.03126913428382
"mv06a_label_closed_fusion_feasibility_v1","large__seurat_integration","gene_weight_100",1,0,"SRA716608_SRS3391629","SRA779509_SRS3805254",1.89763553165273
"mv06a_label_closed_fusion_feasibility_v1","large__seurat_integration","gene_weight_100",1,0,"SRA716608_SRS3391629","SRA850958_SRS4386111",2.07560693197628
"mv06a_label_closed_fusion_feasibility_v1","large__seurat_integration","gene_weight_100",1,0,"SRA728025_SRS3454425","SRA742961_SRS3565197",0.558384159657976
"mv06a_label_closed_fusion_feasibility_v1","large__seurat_integration","gene_weight_100",1,0,"SRA728025_SRS3454425","SRA742961_SRS3565203",0.943036637923065
"mv06a_label_closed_fusion_feasibility_v1","large__seurat_integration","gene_weight_100",1,0,"SRA728025_SRS3454425","SRA749327_SRS3693910",0.324634803886881
"mv06a_label_closed_fusion_feasibility_v1","large__seurat_integration","gene_weight_100",1,0,"SRA728025_SRS3454425","SRA779509_SRS3805254",0.539241012257093
"mv06a_label_closed_fusion_feasibility_v1","large__seurat_integration","gene_weight_100",1,0,"SRA728025_SRS3454425","SRA850958_SRS4386111",0.835675267546495
"mv06a_label_closed_fusion_feasibility_v1","large__seurat_integration","gene_weight_100",1,0,"SRA742961_SRS3565197","SRA742961_SRS3565203",1.00449640948384
"mv06a_label_closed_fusion_feasibility_v1","large__seurat_integration","gene_weight_100",1,0,"SRA742961_SRS3565197","SRA749327_SRS3693910",0.392208770117167
"mv06a_label_closed_fusion_feasibility_v1","large__seurat_integration","gene_weight_100",1,0,"SRA742961_SRS3565197","SRA779509_SRS3805254",0.61395784560296
"mv06a_label_closed_fusion_feasibility_v1","large__seurat_integration","gene_weight_100",1,0,"SRA742961_SRS3565197","SRA850958_SRS4386111",0.586119528910237
"mv06a_label_closed_fusion_feasibility_v1","large__seurat_integration","gene_weight_100",1,0,"SRA742961_SRS3565203","SRA749327_SRS3693910",1.00124537756035
"mv06a_label_closed_fusion_feasibility_v1","large__seurat_integration","gene_weight_100",1,0,"SRA742961_SRS3565203","SRA779509_SRS3805254",1.18235177242271
"mv06a_label_closed_fusion_feasibility_v1","large__seurat_integration","gene_weight_100",1,0,"SRA742961_SRS3565203","SRA850958_SRS4386111",1.06473902906566
"mv06a_label_closed_fusion_feasibility_v1","large__seurat_integration","gene_weight_100",1,0,"SRA749327_SRS3693910","SRA779509_SRS3805254",0.419836813886837
"mv06a_label_closed_fusion_feasibility_v1","large__seurat_integration","gene_weight_100",1,0,"SRA749327_SRS3693910","SRA850958_SRS4386111",0.763646342694674
"mv06a_label_closed_fusion_feasibility_v1","large__seurat_integration","gene_weight_100",1,0,"SRA779509_SRS3805254","SRA850958_SRS4386111",1.06283656070665
