"contract_id","stratum_id","first_sample_id","second_sample_id","cell_H0","cell_H1","gene_H0","gene_H1","cell_composite","gene_composite","equal_weight_fusion","cell_H0_contribution","cell_H1_contribution","gene_H0_contribution","gene_H1_contribution"
"mv06a_label_closed_fusion_feasibility_v1","large__sct_whole","SRA728025_SRS3454425","SRA742961_SRS3565197",0.918915779239285,0.858275531913305,0.848683453326017,1.07176371450042,0.888595655576295,0.960223583913219,0.924409619744757,0.229728944809821,0.214568882978326,0.212170863331504,0.267940928625105
"mv06a_label_closed_fusion_feasibility_v1","large__sct_whole","SRA728025_SRS3454425","SRA742961_SRS3565203",1.01393710792037,1,1.42000200709494,1.33973807203064,1.00696855396019,1.37987003956279,1.19341929676149,0.253484276980093,0.25,0.355000501773735,0.334934518007661
"mv06a_label_closed_fusion_feasibility_v1","large__sct_whole","SRA728025_SRS3454425","SRA749327_SRS3693910",1.07417067698444,0.933021504135376,1.10886601779392,1.12966036779863,1.00359609055991,1.11926319279627,1.06142964167809,0.268542669246111,0.233255376033844,0.27721650444848,0.282415091949658
"mv06a_label_closed_fusion_feasibility_v1","large__sct_whole","SRA728025_SRS3454425","SRA779509_SRS3805254",1.09025455869546,0.766729125619,0.97886576078901,0.792385133159332,0.928491842157232,0.885625446974171,0.907058644565702,0.272563639673866,0.19168228140475,0.244716440197253,0.198096283289833
"mv06a_label_closed_fusion_feasibility_v1","large__sct_whole","SRA728025_SRS3454425","SRA850958_SRS4386111",2.80555670434889,2.16523149939109,1.2967226427677,1.23927329903932,2.48539410186999,1.26799797090351,1.87669603638675,0.701389176087223,0.541307874847772,0.324180660691924,0.30981832475983
"mv06a_label_closed_fusion_feasibility_v1","large__sct_whole","SRA742961_SRS3565197","SRA742961_SRS3565203",0.395020506090575,0.93961760460086,0.635507779671783,0.794106595251978,0.667319055345718,0.71480718746188,0.691063121403799,0.0987551265226438,0.234904401150215,0.158876944917946,0.198526648812994
"mv06a_label_closed_fusion_feasibility_v1","large__sct_whole","SRA742961_SRS3565197","SRA749327_SRS3693910",0.6025683963984,0.808753999772177,0.405559340364359,0.452194679960482,0.705661198085288,0.428877010162421,0.567269104123854,0.1506420990996,0.202188499943044,0.10138983509109,0.113048669990121
"mv06a_label_closed_fusion_feasibility_v1","large__sct_whole","SRA742961_SRS3565197","SRA779509_SRS3805254",0.453358232999146,0.688281220860005,0.443193852694449,0.497459469444704,0.570819726929576,0.470326661069577,0.520573193999576,0.113339558249787,0.172070305215001,0.110798463173612,0.124364867361176
"mv06a_label_closed_fusion_feasibility_v1","large__sct_whole","SRA742961_SRS3565197","SRA850958_SRS4386111",3.09632966017827,2.02616551354936,0.528819329431179,0.676995680428176,2.56124758686381,0.602907504929677,1.58207754589675,0.774082415044568,0.506541378387339,0.132204832357795,0.169248920107044
"mv06a_label_closed_fusion_feasibility_v1","large__sct_whole","SRA742961_SRS3565203","SRA749327_SRS3693910",0.294414780353115,0.910550554862372,0.396760063395058,0.421824340481525,0.602482667607743,0.409292201938292,0.505887434773017,0.0736036950882786,0.227637638715593,0.0991900158487646,0.105456085120381
"mv06a_label_closed_fusion_feasibility_v1","large__sct_whole","SRA742961_SRS3565203","SRA779509_SRS3805254",0.408552917220803,0.88339924615134,0.591729029885097,1,0.645976081686072,0.795864514942548,0.72092029831431,0.102138229305201,0.220849811537835,0.147932257471274,0.25
"mv06a_label_closed_fusion_feasibility_v1","large__sct_whole","SRA742961_SRS3565203","SRA850958_SRS4386111",2.9543653210624,2.07336454703225,0.188250606719181,0.241840638704574,2.51386493404733,0.215045622711877,1.3644552783796,0.7385913302656,0.518341136758063,0.0470626516797952,0.0604601596761435
"mv06a_label_closed_fusion_feasibility_v1","large__sct_whole","SRA749327_SRS3693910","SRA779509_SRS3805254",0.397537470688777,0.84470197882044,0.42765223681989,0.686812314374662,0.621119724754609,0.557232275597276,0.589176000175942,0.0993843676721943,0.21117549470511,0.106913059204972,0.171703078593666
"mv06a_label_closed_fusion_feasibility_v1","large__sct_whole","SRA749327_SRS3693910","SRA850958_SRS4386111",2.87241689193657,1.91149823179469,0.323809444699815,0.337589484186456,2.39195756186563,0.330699464443136,1.36132851315438,0.718104222984142,0.477874557948671,0.0809523611749538,0.0843973710466141
"mv06a_label_closed_fusion_feasibility_v1","large__sct_whole","SRA779509_SRS3805254","SRA850958_SRS4386111",3.09562377127601,2.00445391732813,0.476429685114273,0.899192053389,2.55003884430207,0.687810869251636,1.61892485677685,0.773905942819002,0.501113479332032,0.119107421278568,0.22479801334725
"mv06a_label_closed_fusion_feasibility_v1","large__seurat_integration","SRA645804_SRS2823407","SRA701877_SRS3279684",1.05698126384715,0.641066187810439,1.72689870826052,1.93863773972387,0.849023725828796,1.83276822399219,1.34089597491049,0.264245315961788,0.16026654695261,0.431724677065129,0.484659434930967
"mv06a_label_closed_fusion_feasibility_v1","large__seurat_integration","SRA645804_SRS2823407","SRA701877_SRS3279688",0.588499574463044,0.629317214039562,1.07199648716975,1.48598980768362,0.608908394251303,1.27899314742669,0.943950770838994,0.147124893615761,0.15732930350989,0.267999121792438,0.371497451920905
"mv06a_label_closed_fusion_feasibility_v1","large__seurat_integration","SRA645804_SRS2823407","SRA716608_SRS3391629",0.964587442661305,0.533067186660516,1.29490990197348,0.71821832088355,0.748827314660911,1.00656411142852,0.877695713044714,0.241146860665326,0.133266796665129,0.323727475493371,0.179554580220888
"mv06a_label_closed_fusion_feasibility_v1","large__seurat_integration","SRA645804_SRS2823407","SRA728025_SRS3454425",1.49503040394357,1.42636289440522,1.77659778871387,1.81960053456197,1.4606966491744,1.79809916163792,1.62939790540616,0.373757600985894,0.356590723601306,0.444149447178468,0.454900133640493
"mv06a_label_closed_fusion_feasibility_v1","large__seurat_integration","SRA645804_SRS2823407","SRA742961_SRS3565197",1,1.25185328453059,1.48155924607413,1.79828392691535,1.1259266422653,1.63992158649474,1.38292411438002,0.25,0.312963321132649,0.370389811518534,0.449570981728837
"mv06a_label_closed_fusion_feasibility_v1","large__seurat_integration","SRA645804_SRS2823407","SRA742961_SRS3565203",0.988397264235326,1.26925978279932,2.31296114692609,2.24231116446124,1.12882852351732,2.27763615569366,1.70323233960549,0.247099316058832,0.31731494569983,0.578240286731523,0.560577791115309
"mv06a_label_closed_fusion_feasibility_v1","large__seurat_integration","SRA645804_SRS2823407","SRA749327_SRS3693910",0.998376461005533,0.594531469911536,1.61849708733804,1.67396693347191,0.796453965458534,1.64623201040498,1.22134298793175,0.249594115251383,0.148632867477884,0.40462427183451,0.418491733367977
"mv06a_label_closed_fusion_feasibility_v1","large__seurat_integration","SRA645804_SRS2823407","SRA779509_SRS3805254",0.903679861566212,0.765492682067876,1.54029026712663,1.43906652546765,0.834586271817044,1.48967839629714,1.16213233405709,0.225919965391553,0.191373170516969,0.385072566781658,0.359766631366913
"mv06a_label_closed_fusion_feasibility_v1","large__seurat_integration","SRA645804_SRS2823407","SRA850958_SRS4386111",0.882327556578107,0.807407775720499,1.72096192061053,1.92891576179878,0.844867666149303,1.82493884120466,1.33490325367698,0.220581889144527,0.201851943930125,0.430240480152632,0.482228940449695
"mv06a_label_closed_fusion_feasibility_v1","large__seurat_integration","SRA701877_SRS3279684","SRA701877_SRS3279688",1.34983983870965,0.746363604525553,0.827084714163353,0.823606769384668,1.0481017216176,0.825345741774011,0.936723731695806,0.337459959677412,0.186590901131388,0.206771178540838,0.205901692346167
