"contract_id","panel_sha256","panel_order","feature_id","gene","category","median_variance_rank","minimum_variance","finite_cache_count","positive_cache_count","selected_all_cache_core"
"mv07fp_global_core_panel_v1","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e",318,"MGST3-ENSG00000143198.12","MGST3","retained_candidate",473.5,0.0481965379204176,620,620,TRUE
"mv07fp_global_core_panel_v1","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e",319,"NDUFB4-ENSG00000065518.7","NDUFB4","retained_candidate",474,0.0684989215150871,620,620,TRUE
"mv07fp_global_core_panel_v1","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e",320,"ARF6-ENSG00000165527.6","ARF6","retained_candidate",475,0.0176017712812229,620,620,TRUE
"mv07fp_global_core_panel_v1","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e",321,"SF3B5-ENSG00000169976.6","SF3B5","retained_candidate",475,0.037525718418036,620,620,TRUE
"mv07fp_global_core_panel_v1","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e",322,"COX7A2L-ENSG00000115944.14","COX7A2L","retained_candidate",475.5,0.0413761989778867,620,620,TRUE
"mv07fp_global_core_panel_v1","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e",323,"SNRPD1-ENSG00000167088.10","SNRPD1","retained_candidate",477,0.0364743678584286,620,620,TRUE
"mv07fp_global_core_panel_v1","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e",324,"TRA2B-ENSG00000136527.17","TRA2B","retained_candidate",479.5,0.0403417374661516,620,620,TRUE
"mv07fp_global_core_panel_v1","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e",325,"MZT2B-ENSG00000152082.13","MZT2B","retained_candidate",483,0.0203814890246659,620,620,TRUE
"mv07fp_global_core_panel_v1","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e",326,"HSBP1-ENSG00000230989.6","HSBP1","retained_candidate",485,0.0152573278655143,620,620,TRUE
"mv07fp_global_core_panel_v1","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e",327,"PAPOLA-ENSG00000090060.17","PAPOLA","retained_candidate",485,0.0521230891130886,620,620,TRUE
"mv07fp_global_core_panel_v1","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e",328,"DUT-ENSG00000128951.13","DUT","retained_candidate",485.5,0.0145829406966034,620,620,TRUE
"mv07fp_global_core_panel_v1","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e",329,"CLTA-ENSG00000122705.16","CLTA","retained_candidate",486,0.0271241390241706,620,620,TRUE
"mv07fp_global_core_panel_v1","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e",330,"AC074033.1-ENSG00000213178.3","AC074033.1","retained_candidate",486.5,0.0304072607535807,620,620,TRUE
"mv07fp_global_core_panel_v1","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e",331,"DRAP1-ENSG00000175550.7","DRAP1","retained_candidate",489.5,0.0649581684392784,620,620,TRUE
"mv07fp_global_core_panel_v1","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e",332,"CSDE1-ENSG00000009307.15","CSDE1","retained_candidate",491.5,0.0406405686433726,620,620,TRUE
"mv07fp_global_core_panel_v1","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e",333,"KTN1-ENSG00000126777.17","KTN1","retained_candidate",495,0.0512002094220156,620,620,TRUE
"mv07fp_global_core_panel_v1","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e",334,"GTF3A-ENSG00000122034.14","GTF3A","retained_candidate",496,0.0176017712812229,620,620,TRUE
"mv07fp_global_core_panel_v1","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e",335,"ANAPC11-ENSG00000141552.17","ANAPC11","retained_candidate",497,0.0632755194353339,620,620,TRUE
"mv07fp_global_core_panel_v1","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e",336,"PCBP2-ENSG00000197111.15","PCBP2","retained_candidate",499,0.039608818810508,620,620,TRUE
"mv07fp_global_core_panel_v1","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e",337,"ATP6V0B-ENSG00000117410.13","ATP6V0B","retained_candidate",500.5,0.0701877869370242,620,620,TRUE
"mv07fp_global_core_panel_v1","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e",338,"CIB1-ENSG00000185043.10","CIB1","retained_candidate",504,0.0249027233266594,620,620,TRUE
"mv07fp_global_core_panel_v1","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e",339,"DDX24-ENSG00000089737.16","DDX24","retained_candidate",504.5,0.037579323198474,620,620,TRUE
"mv07fp_global_core_panel_v1","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e",340,"COPS9-ENSG00000172428.10","COPS9","retained_candidate",505,0.0633655468874612,620,620,TRUE
"mv07fp_global_core_panel_v1","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e",341,"SF3B6-ENSG00000115128.6","SF3B6","retained_candidate",505,0.0271241390241706,620,620,TRUE
"mv07fp_global_core_panel_v1","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e",342,"TMED2-ENSG00000086598.10","TMED2","retained_candidate",505,0.0519090362258059,620,620,TRUE
"mv07fp_global_core_panel_v1","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e",343,"ATP6V1F-ENSG00000128524.4","ATP6V1F","retained_candidate",505.5,0.0525119477424369,620,620,TRUE
"mv07fp_global_core_panel_v1","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e",344,"AP2S1-ENSG00000042753.11","AP2S1","retained_candidate",506.5,0.0304072607535807,620,620,TRUE
"mv07fp_global_core_panel_v1","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e",345,"HSPD1-ENSG00000144381.16","HSPD1","retained_candidate",508,0.0145829406966034,620,620,TRUE
"mv07fp_global_core_panel_v1","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e",346,"CAPZA1-ENSG00000116489.12","CAPZA1","retained_candidate",511.5,0.0176017712812229,620,620,TRUE
"mv07fp_global_core_panel_v1","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e",347,"PSMB3-ENSG00000277791.4","PSMB3","retained_candidate",511.5,0.0511512516782923,620,620,TRUE
"mv07fp_global_core_panel_v1","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e",348,"PGK1-ENSG00000102144.13","PGK1","retained_candidate",512,0.0293194204193582,620,620,TRUE
"mv07fp_global_core_panel_v1","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e",349,"SOD2-ENSG00000112096.16","SOD2","retained_candidate",512.5,0.0157557175133777,620,620,TRUE
"mv07fp_global_core_panel_v1","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e",350,"SRP9-ENSG00000143742.12","SRP9","retained_candidate",512.5,0.0471985661832975,620,620,TRUE
"mv07fp_global_core_panel_v1","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e",351,"PSME2-ENSG00000100911.15","PSME2","retained_candidate",513,0.0145829406966034,620,620,TRUE
"mv07fp_global_core_panel_v1","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e",352,"C14orf166-ENSG00000087302.8","C14orf166","retained_candidate",513.5,0.0424041269140409,620,620,TRUE
"mv07fp_global_core_panel_v1","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e",353,"SELENOW-ENSG00000178980.14","SELENOW","retained_candidate",514.5,0.0399038128604413,620,620,TRUE
"mv07fp_global_core_panel_v1","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e",354,"EIF3D-ENSG00000100353.17","EIF3D","retained_candidate",515,0.0325409364276207,620,620,TRUE
"mv07fp_global_core_panel_v1","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e",355,"SNRPF-ENSG00000139343.10","SNRPF","retained_candidate",517,0.0237822151145324,620,620,TRUE
"mv07fp_global_core_panel_v1","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e",356,"TMEM123-ENSG00000152558.14","TMEM123","retained_candidate",518.5,0.0393683951782182,620,620,TRUE
"mv07fp_global_core_panel_v1","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e",357,"PRRC2C-ENSG00000117523.15","PRRC2C","retained_candidate",519,0.0438774345955582,620,620,TRUE
"mv07fp_global_core_panel_v1","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e",358,"MARCH6-ENSG00000145495.15","MARCH6","retained_candidate",519.5,0.0098264976736969,620,620,TRUE
"mv07fp_global_core_panel_v1","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e",359,"NDUFB10-ENSG00000140990.14","NDUFB10","retained_candidate",525,0.0526817736909865,620,620,TRUE
"mv07fp_global_core_panel_v1","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e",360,"CD164-ENSG00000135535.15","CD164","retained_candidate",526,0.0551726347061819,620,620,TRUE
"mv07fp_global_core_panel_v1","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e",361,"SH3BGRL-ENSG00000131171.12","SH3BGRL","retained_candidate",529,0.0222122552056692,620,620,TRUE
"mv07fp_global_core_panel_v1","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e",362,"EIF3G-ENSG00000130811.11","EIF3G","retained_candidate",532,0.0314885675122222,620,620,TRUE
"mv07fp_global_core_panel_v1","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e",363,"EIF2S3-ENSG00000130741.10","EIF2S3","retained_candidate",534.5,0.0354264597908119,620,620,TRUE
"mv07fp_global_core_panel_v1","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e",364,"JUND-ENSG00000130522.5","JUND","retained_candidate",535,0.0180816704201836,620,620,TRUE
"mv07fp_global_core_panel_v1","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e",365,"SRSF11-ENSG00000116754.13","SRSF11","retained_candidate",536,0.0382532137159387,620,620,TRUE
"mv07fp_global_core_panel_v1","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e",366,"ANXA5-ENSG00000164111.14","ANXA5","retained_candidate",537.5,0.0332464659824661,620,620,TRUE
"mv07fp_global_core_panel_v1","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e",367,"ATP5C1-ENSG00000165629.19","ATP5C1","retained_candidate",538,0.0464505029028484,620,620,TRUE
"mv07fp_global_core_panel_v1","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e",368,"SRRM2-ENSG00000167978.16","SRRM2","retained_candidate",538,0.0481965379204176,620,620,TRUE
"mv07fp_global_core_panel_v1","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e",369,"XBP1-ENSG00000100219.16","XBP1","retained_candidate",538,0.00740907470875816,620,620,TRUE
"mv07fp_global_core_panel_v1","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e",370,"SEC11A-ENSG00000140612.13","SEC11A","retained_candidate",539,0.0233485422478285,620,620,TRUE
"mv07fp_global_core_panel_v1","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e",371,"CTSD-ENSG00000117984.13","CTSD","retained_candidate",539.5,0.0296377756918503,620,620,TRUE
"mv07fp_global_core_panel_v1","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e",372,"GADD45B-ENSG00000099860.8","GADD45B","retained_candidate",539.5,0.010490038127126,620,620,TRUE
"mv07fp_global_core_panel_v1","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e",373,"SFPQ-ENSG00000116560.10","SFPQ","retained_candidate",539.5,0.0413761989778867,620,620,TRUE
"mv07fp_global_core_panel_v1","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e",374,"WDR83OS-ENSG00000105583.9","WDR83OS","retained_candidate",540,0.0672440374491633,620,620,TRUE
"mv07fp_global_core_panel_v1","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e",375,"VAPA-ENSG00000101558.13","VAPA","retained_candidate",541.5,0.0641624203875784,620,620,TRUE
"mv07fp_global_core_panel_v1","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e",376,"DYNLT1-ENSG00000146425.10","DYNLT1","retained_candidate",542.5,0.0350714262737624,620,620,TRUE
"mv07fp_global_core_panel_v1","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e",377,"RSL1D1-ENSG00000171490.12","RSL1D1","retained_candidate",543.5,0.0289319738249112,620,620,TRUE
"mv07fp_global_core_panel_v1","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e",378,"MRPS21-ENSG00000266472.5","MRPS21","retained_candidate",544,0.0526867534845025,620,620,TRUE
"mv07fp_global_core_panel_v1","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e",379,"FIS1-ENSG00000214253.8","FIS1","retained_candidate",545,0.0322036298641899,620,620,TRUE
"mv07fp_global_core_panel_v1","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e",380,"ISCU-ENSG00000136003.15","ISCU","retained_candidate",546.5,0.0244782957144069,620,620,TRUE
"mv07fp_global_core_panel_v1","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e",381,"SLIRP-ENSG00000119705.9","SLIRP","retained_candidate",546.5,0.0314885675122222,620,620,TRUE
"mv07fp_global_core_panel_v1","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e",382,"ARL6IP5-ENSG00000144746.6","ARL6IP5","retained_candidate",547,0.0288080754588036,620,620,TRUE
"mv07fp_global_core_panel_v1","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e",383,"ATP5H-ENSG00000167863.11","ATP5H","retained_candidate",551.5,0.0457013141739821,620,620,TRUE
"mv07fp_global_core_panel_v1","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e",384,"MRFAP1-ENSG00000179010.14","MRFAP1","retained_candidate",552,0.0304072607535807,620,620,TRUE
"mv07fp_global_core_panel_v1","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e",385,"RBM8A-ENSG00000265241.6","RBM8A","retained_candidate",553,0.0329175667677403,620,620,TRUE
"mv07fp_global_core_panel_v1","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e",386,"RSRP1-ENSG00000117616.17","RSRP1","retained_candidate",553.5,0.00740907470875816,620,620,TRUE
"mv07fp_global_core_panel_v1","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e",387,"SSBP1-ENSG00000106028.10","SSBP1","retained_candidate",554,0.0406405686433726,620,620,TRUE
"mv07fp_global_core_panel_v1","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e",388,"ANKRD12-ENSG00000101745.16","ANKRD12","retained_candidate",554.5,0.0534368465596297,620,620,TRUE
"mv07fp_global_core_panel_v1","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e",389,"AURKAIP1-ENSG00000175756.13","AURKAIP1","retained_candidate",557,0.044702232219022,620,620,TRUE
"mv07fp_global_core_panel_v1","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e",390,"SYF2-ENSG00000117614.9","SYF2","retained_candidate",559,0.0350714262737624,620,620,TRUE
"mv07fp_global_core_panel_v1","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e",391,"DEK-ENSG00000124795.14","DEK","retained_candidate",559.5,0.0244782957144069,620,620,TRUE
"mv07fp_global_core_panel_v1","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e",392,"NDUFS6-ENSG00000145494.11","NDUFS6","retained_candidate",559.5,0.036797097671716,620,620,TRUE
"mv07fp_global_core_panel_v1","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e",393,"HNRNPF-ENSG00000169813.16","HNRNPF","retained_candidate",560,0.0274185804300191,620,620,TRUE
"mv07fp_global_core_panel_v1","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e",394,"COTL1-ENSG00000103187.7","COTL1","retained_candidate",563,0.012886750147482,620,620,TRUE
"mv07fp_global_core_panel_v1","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e",395,"RWDD1-ENSG00000111832.12","RWDD1","retained_candidate",563,0.0368595021551467,620,620,TRUE
"mv07fp_global_core_panel_v1","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e",396,"AP2M1-ENSG00000161203.13","AP2M1","retained_candidate",565.5,0.0541756371778435,620,620,TRUE
"mv07fp_global_core_panel_v1","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e",397,"SDCBP-ENSG00000137575.11","SDCBP","retained_candidate",566.5,0.0282250465095549,620,620,TRUE
"mv07fp_global_core_panel_v1","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e",398,"C1QBP-ENSG00000108561.8","C1QBP","retained_candidate",567.5,0.00740907470875816,620,620,TRUE
"mv07fp_global_core_panel_v1","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e",399,"SELENOF-ENSG00000183291.15","SELENOF","retained_candidate",567.5,0.0710025167408174,620,620,TRUE
"mv07fp_global_core_panel_v1","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e",400,"TCF25-ENSG00000141002.19","TCF25","retained_candidate",568.5,0.0424041269140409,620,620,TRUE
"mv07fp_global_core_panel_v1","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e",401,"LSM3-ENSG00000170860.3","LSM3","retained_candidate",569.5,0.0311196114266779,620,620,TRUE
"mv07fp_global_core_panel_v1","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e",402,"TALDO1-ENSG00000177156.10","TALDO1","retained_candidate",570,0.0517426518130602,620,620,TRUE
"mv07fp_global_core_panel_v1","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e",403,"H2AFV-ENSG00000105968.18","H2AFV","retained_candidate",572.5,0.0289319738249112,620,620,TRUE
"mv07fp_global_core_panel_v1","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e",404,"GADD45GIP1-ENSG00000179271.2","GADD45GIP1","retained_candidate",573,0.00496551744149577,620,620,TRUE
"mv07fp_global_core_panel_v1","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e",405,"SRI-ENSG00000075142.13","SRI","retained_candidate",574,0.0585936749342746,620,620,TRUE
"mv07fp_global_core_panel_v1","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e",406,"SPCS2-ENSG00000118363.11","SPCS2","retained_candidate",576,0.0498348477434328,620,620,TRUE
"mv07fp_global_core_panel_v1","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e",407,"FOXP1-ENSG00000114861.18","FOXP1","retained_candidate",577,0.0422103158017559,620,620,TRUE
"mv07fp_global_core_panel_v1","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e",408,"PSMD8-ENSG00000099341.11","PSMD8","retained_candidate",577.5,0.0424041269140409,620,620,TRUE
"mv07fp_global_core_panel_v1","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e",409,"TKT-ENSG00000163931.15","TKT","retained_candidate",578,0.0237822151145324,620,620,TRUE
"mv07fp_global_core_panel_v1","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e",410,"TUFM-ENSG00000178952.10","TUFM","retained_candidate",580,0.0595224890188751,620,620,TRUE
"mv07fp_global_core_panel_v1","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e",411,"FKBP8-ENSG00000105701.15","FKBP8","retained_candidate",580.5,0.0428506304892232,620,620,TRUE
"mv07fp_global_core_panel_v1","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e",412,"PTP4A2-ENSG00000184007.18","PTP4A2","retained_candidate",582.5,0.0385458707855959,620,620,TRUE
"mv07fp_global_core_panel_v1","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e",413,"DNAJB6-ENSG00000105993.14","DNAJB6","retained_candidate",583,0.0192348465102152,620,620,TRUE
"mv07fp_global_core_panel_v1","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e",414,"SIVA1-ENSG00000184990.12","SIVA1","retained_candidate",583,0.0157557175133777,620,620,TRUE
"mv07fp_global_core_panel_v1","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e",415,"NUDC-ENSG00000090273.13","NUDC","retained_candidate",585,0.0421107038639835,620,620,TRUE
"mv07fp_global_core_panel_v1","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e",416,"TRA2A-ENSG00000164548.10","TRA2A","retained_candidate",585,0.0233485422478285,620,620,TRUE
"mv07fp_global_core_panel_v1","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e",417,"GHITM-ENSG00000165678.20","GHITM","retained_candidate",587,0.0311196114266779,620,620,TRUE
"mv07fp_global_core_panel_v1","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e",418,"AC079250.1-ENSG00000230979.3","AC079250.1","retained_candidate",588,0.0134036303042481,620,620,TRUE
"mv07fp_global_core_panel_v1","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e",419,"SRSF6-ENSG00000124193.14","SRSF6","retained_candidate",589,0.0169219607545711,620,620,TRUE
"mv07fp_global_core_panel_v1","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e",420,"ATP5G1-ENSG00000159199.13","ATP5G1","retained_candidate",589.5,0.0548130828400637,620,620,TRUE
"mv07fp_global_core_panel_v1","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e",421,"CTNNB1-ENSG00000168036.16","CTNNB1","retained_candidate",592.5,0.012217786336312,620,620,TRUE
"mv07fp_global_core_panel_v1","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e",422,"HNRNPM-ENSG00000099783.11","HNRNPM","retained_candidate",594.5,0.0388747747064471,620,620,TRUE
"mv07fp_global_core_panel_v1","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e",423,"ATP5F1-ENSG00000116459.10","ATP5F1","retained_candidate",595,0.0260166979632055,620,620,TRUE
"mv07fp_global_core_panel_v1","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e",424,"MORF4L2-ENSG00000123562.16","MORF4L2","retained_candidate",595,0.0180816704201836,620,620,TRUE
"mv07fp_global_core_panel_v1","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e",425,"SUMO1-ENSG00000116030.16","SUMO1","retained_candidate",597.5,0.030029059413585,620,620,TRUE
"mv07fp_global_core_panel_v1","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e",426,"NAA38-ENSG00000183011.13","NAA38","retained_candidate",600,0.0203814890246659,620,620,TRUE
"mv07fp_global_core_panel_v1","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e",427,"VPS28-ENSG00000160948.13","VPS28","retained_candidate",600.5,0.0499403372717295,620,620,TRUE
"mv07fp_global_core_panel_v1","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e",428,"CD47-ENSG00000196776.14","CD47","retained_candidate",601,0.0187641926257059,620,620,TRUE
"mv07fp_global_core_panel_v1","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e",429,"BLOC1S1-ENSG00000135441.7","BLOC1S1","retained_candidate",602.5,0.0271241390241706,620,620,TRUE
"mv07fp_global_core_panel_v1","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e",430,"PFDN2-ENSG00000143256.4","PFDN2","retained_candidate",602.5,0.0249027233266594,620,620,TRUE
"mv07fp_global_core_panel_v1","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e",431,"MPC2-ENSG00000143158.10","MPC2","retained_candidate",604,0.0249027233266594,620,620,TRUE
"mv07fp_global_core_panel_v1","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e",432,"MAP1LC3B-ENSG00000140941.12","MAP1LC3B","retained_candidate",604.5,0.0271241390241706,620,620,TRUE
"mv07fp_global_core_panel_v1","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e",433,"NDUFA12-ENSG00000184752.12","NDUFA12","retained_candidate",605.5,0.0444403820596065,620,620,TRUE
"mv07fp_global_core_panel_v1","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e",434,"PSMB6-ENSG00000142507.9","PSMB6","retained_candidate",605.5,0.0557680312269878,620,620,TRUE
"mv07fp_global_core_panel_v1","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e",435,"GDI2-ENSG00000057608.16","GDI2","retained_candidate",607.5,0.0496323062380132,620,620,TRUE
"mv07fp_global_core_panel_v1","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e",436,"SNRPB2-ENSG00000125870.10","SNRPB2","retained_candidate",609,0.046949275082678,620,620,TRUE
"mv07fp_global_core_panel_v1","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e",437,"SERPINB1-ENSG00000021355.12","SERPINB1","retained_candidate",609.5,0.00496551744149577,620,620,TRUE
"mv07fp_global_core_panel_v1","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e",438,"TOMM20-ENSG00000173726.10","TOMM20","retained_candidate",609.5,0.0403417374661516,620,620,TRUE
"mv07fp_global_core_panel_v1","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e",439,"MRPL51-ENSG00000111639.7","MRPL51","retained_candidate",610,0.0414846106186517,620,620,TRUE
