"contract_id","queue_order","stage","stage_order","sample_id","seed","expected_post_qc_cells","selected_cells","queue_role","outcome_label_state","biological_outcomes_computed","panel_fit","pca","ph","landscape"
"mv07f_upstream_queue_v1",24,"raw",24,"SRA742961_SRS3565207",,6257,,"one_atomic_raw_shard","closed",FALSE,FALSE,FALSE,FALSE,FALSE
"mv07f_upstream_queue_v1",25,"raw",25,"SRA742961_SRS3565208",,8118,,"one_atomic_raw_shard","closed",FALSE,FALSE,FALSE,FALSE,FALSE
"mv07f_upstream_queue_v1",26,"raw",26,"SRA742961_SRS3565209",,7044,,"one_atomic_raw_shard","closed",FALSE,FALSE,FALSE,FALSE,FALSE
"mv07f_upstream_queue_v1",27,"raw",27,"SRA742961_SRS3565210",,5566,,"one_atomic_raw_shard","closed",FALSE,FALSE,FALSE,FALSE,FALSE
"mv07f_upstream_queue_v1",28,"raw",28,"SRA742961_SRS3565211",,5981,,"one_atomic_raw_shard","closed",FALSE,FALSE,FALSE,FALSE,FALSE
"mv07f_upstream_queue_v1",29,"raw",29,"SRA850958_SRS4386101",,1015,,"one_atomic_raw_shard","closed",FALSE,FALSE,FALSE,FALSE,FALSE
"mv07f_upstream_queue_v1",30,"raw",30,"SRA850958_SRS4386109",,809,,"one_atomic_raw_shard","closed",FALSE,FALSE,FALSE,FALSE,FALSE
"mv07f_upstream_queue_v1",31,"raw",31,"SRA850958_SRS4386110",,617,,"one_atomic_raw_shard","closed",FALSE,FALSE,FALSE,FALSE,FALSE
"mv07f_upstream_queue_v1",32,"raw",32,"SRA850958_SRS4386111",,778,,"one_atomic_raw_shard","closed",FALSE,FALSE,FALSE,FALSE,FALSE
"mv07f_upstream_queue_v1",33,"raw",33,"SRA850958_SRS4386112",,713,,"one_atomic_raw_shard","closed",FALSE,FALSE,FALSE,FALSE,FALSE
"mv07f_upstream_queue_v1",34,"raw",34,"SRA850958_SRS4386113",,584,,"one_atomic_raw_shard","closed",FALSE,FALSE,FALSE,FALSE,FALSE
"mv07f_upstream_queue_v1",35,"sct",1,"SRA701877_SRS3279684",20260805,1885,384,"one_atomic_sct_cache","closed",FALSE,FALSE,FALSE,FALSE,FALSE
"mv07f_upstream_queue_v1",36,"sct",2,"SRA701877_SRS3279685",20260805,943,384,"one_atomic_sct_cache","closed",FALSE,FALSE,FALSE,FALSE,FALSE
